# Simulation report. 
# Date: 1400/03/05 01:24:38
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,29,148,46,0,102,8,148
2,0,2,0,73,23,112,43,0,69,15,112
3,0,2,0,96,12,85,27,0,58,19,85
4,0,2,0,108,4,71,14,0,57,21,71
5,0,2,0,112,3,63,15,0,48,25,63
6,0,2,0,115,1,55,14,0,41,30,55
7,0,2,0,116,2,49,12,0,38,34,50
8,0,2,0,118,3,46,14,0,32,36,46
9,0,2,0,121,5,40,4,0,36,39,40
10,0,2,0,126,0,34,4,0,30,40,34
11,0,2,0,126,1,34,5,0,29,40,34
12,0,2,0,127,2,32,8,0,24,41,32
13,0,2,0,129,1,28,7,0,21,43,28
14,0,2,0,130,1,26,6,0,20,44,26
15,0,2,0,131,1,23,3,0,20,46,23
16,0,2,0,132,1,21,5,0,16,47,21
17,0,2,0,133,0,20,7,0,13,47,20
18,0,2,0,133,1,19,0,0,19,48,19
19,0,2,0,134,0,17,1,0,16,49,17
20,0,2,0,134,0,17,1,0,16,49,17
21,0,2,0,134,0,16,4,0,12,50,16
22,0,2,0,134,0,16,1,0,15,50,16
23,0,2,0,134,0,15,4,0,11,51,15
24,0,2,0,134,3,15,0,0,15,51,15
25,0,2,0,137,0,12,2,0,10,51,12
26,0,2,0,137,0,12,0,0,12,51,12
27,0,2,0,137,0,12,1,0,11,51,12
28,0,2,0,137,0,11,2,0,9,52,11
29,0,2,0,137,0,11,2,0,9,52,11
30,0,2,0,137,0,11,1,0,10,52,11
31,0,2,0,137,0,11,1,0,10,52,11
32,0,2,0,137,0,11,0,0,11,52,11
33,0,2,0,137,0,11,0,0,11,52,11
34,0,2,0,137,0,9,0,0,9,54,9
35,0,2,0,137,0,9,1,0,8,54,9
36,0,2,0,137,0,9,2,0,7,54,9
37,0,2,0,137,0,8,0,0,8,55,8
38,0,2,0,137,0,7,3,0,4,56,7
39,0,2,0,137,0,7,0,0,7,56,7
40,0,2,0,137,1,7,2,0,5,56,7
41,0,2,0,138,0,6,3,0,3,56,6
42,0,2,0,138,0,6,0,0,6,56,6
43,0,2,0,138,0,6,0,0,6,56,6
44,0,2,0,138,0,6,1,0,5,56,6
