# Simulation report. 
# Date: 1400/03/05 01:20:13
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,31,148,50,0,98,8,148
2,0,2,0,75,25,111,39,0,74,12,113
3,0,2,0,100,10,84,19,0,66,15,85
4,0,2,0,110,9,72,22,0,50,18,72
5,0,2,0,119,8,61,12,0,51,18,63
6,0,2,0,127,3,48,11,0,38,24,49
7,0,2,0,130,4,43,6,0,37,27,43
8,0,2,0,134,1,36,6,0,30,30,36
9,0,2,0,135,1,33,4,0,29,32,33
10,0,2,0,136,1,31,5,0,26,33,31
11,0,2,0,137,0,30,4,0,26,33,30
12,0,2,0,137,2,30,6,0,24,33,30
13,0,2,0,139,1,27,3,0,24,34,27
14,0,2,0,140,0,26,4,0,22,34,26
15,0,2,0,140,0,26,5,0,21,34,26
16,0,2,0,140,1,25,3,0,22,35,25
17,0,2,0,141,0,19,1,0,18,40,19
18,0,2,0,141,0,16,3,0,13,43,16
19,0,2,0,141,0,15,0,0,15,44,15
20,0,2,0,141,0,15,3,0,12,44,15
21,0,2,0,141,0,14,0,0,14,45,14
22,0,2,0,141,0,13,1,0,12,46,13
23,0,2,0,141,0,12,1,0,11,47,12
24,0,2,0,141,0,11,0,0,11,48,11
25,0,2,0,141,1,10,1,0,9,49,10
26,0,2,0,142,0,8,0,0,8,50,8
27,0,2,0,142,0,8,1,0,7,50,8
28,0,2,0,142,0,8,1,0,7,50,8
29,0,2,0,142,0,8,1,0,7,50,8
30,0,2,0,142,0,7,2,0,5,51,7
31,0,2,0,142,0,7,2,0,5,51,7
32,0,2,0,142,0,7,1,0,6,51,7
33,0,2,0,142,0,7,1,0,6,51,7
34,0,2,0,142,0,7,2,0,5,51,7
35,0,2,0,142,0,6,1,0,5,52,6
36,0,2,0,142,0,6,2,0,4,52,6
37,0,2,0,142,0,5,1,0,4,53,5
38,0,2,0,142,0,5,0,0,5,53,5
39,0,2,0,142,0,5,0,0,5,53,5
40,0,2,0,142,0,4,1,0,3,54,4
41,0,2,0,142,0,4,0,0,4,54,4
42,0,2,0,142,0,4,0,0,4,54,4
43,0,2,0,142,0,4,0,0,4,54,4
44,0,2,0,142,0,4,1,0,3,54,4
45,0,2,0,142,0,4,1,0,3,54,4
46,0,2,0,142,0,4,1,0,3,54,4
47,0,2,0,142,0,4,0,0,4,54,4
48,0,2,0,142,0,4,1,0,3,54,4
49,0,2,0,142,1,4,2,0,2,54,4
50,0,2,0,143,0,3,0,0,3,54,3
51,0,2,0,143,0,3,0,0,3,54,3
52,0,2,0,143,1,3,0,0,3,54,3
53,0,2,0,144,0,2,0,0,2,54,2
54,0,2,0,144,0,2,0,0,2,54,2
55,0,2,0,144,0,1,0,0,1,55,1
56,0,2,0,144,0,1,0,0,1,55,1
57,0,2,0,144,0,1,0,0,1,55,1
58,0,2,0,144,0,1,0,0,1,55,1
59,0,2,0,144,0,1,0,0,1,55,1
60,0,2,0,144,0,1,1,0,0,55,1
61,0,2,0,144,0,1,0,0,1,55,1
62,0,2,0,144,0,1,0,0,1,55,1
63,0,2,0,144,0,1,1,0,0,55,1
64,0,2,0,144,0,1,0,0,1,55,1
65,0,2,0,144,0,1,0,0,1,55,1
66,0,2,0,144,0,1,0,0,1,55,1
67,0,2,0,144,0,1,0,0,1,55,1
68,0,2,0,144,0,1,0,0,1,55,1
69,0,2,0,144,0,1,1,0,0,55,1
70,0,2,0,144,0,1,0,0,1,55,1
71,0,2,0,144,0,1,0,0,1,55,1
72,0,2,0,144,0,1,0,0,1,55,1
73,0,2,0,144,0,1,0,0,1,55,1
74,0,2,0,144,0,1,0,0,1,55,1
75,0,2,0,144,0,1,0,0,1,55,1
76,0,2,0,144,0,1,0,0,1,55,1
77,0,2,0,144,0,1,0,0,1,55,1
78,0,2,0,144,0,1,0,0,1,55,1
79,0,2,0,144,0,1,0,0,1,55,1
80,0,2,0,144,0,1,0,0,1,55,1
81,0,2,0,144,0,1,1,0,0,55,1
