# Simulation report. 
# Date: 1400/03/05 18:49:09
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,1,0,2,33,498,42,0,456,0,498
1,0,1,0,35,46,459,74,0,387,4,461
2,0,1,0,82,49,409,84,0,327,7,411
3,0,1,0,133,41,356,62,0,295,10,357
4,0,1,0,174,21,312,41,0,274,11,315
5,0,1,0,195,22,287,51,0,238,16,289
6,0,1,0,217,30,257,49,0,211,23,260
7,0,1,0,247,14,228,27,0,203,23,230
8,0,1,0,261,14,212,33,0,181,25,214
9,0,1,0,275,16,199,29,0,171,25,200
10,0,1,0,291,12,181,21,0,160,28,181
11,0,1,0,303,10,164,15,0,149,33,164
12,0,1,0,314,8,151,19,0,132,35,151
13,0,1,0,322,7,142,15,0,127,36,142
14,0,1,0,329,7,132,16,0,116,39,132
15,0,1,0,336,4,122,7,0,115,42,122
16,0,1,0,340,3,116,4,0,112,44,116
17,0,1,0,343,4,111,7,0,104,46,111
18,1,1,0,347,5,104,8,0,96,49,104
19,1,1,0,352,4,98,9,0,89,50,98
20,1,1,0,356,3,94,5,0,89,50,94
21,1,1,0,359,3,91,8,0,83,50,91
22,1,1,0,362,1,87,4,0,84,50,88
23,1,1,0,363,3,87,4,0,83,50,87
24,1,1,0,366,2,84,5,0,79,50,84
25,1,1,0,368,2,82,6,0,76,50,82
26,1,1,0,370,1,80,6,0,74,50,80
27,1,1,0,371,1,79,8,0,71,50,79
28,1,1,0,372,0,78,2,0,76,50,78
29,1,1,0,372,0,78,8,0,70,50,78
30,1,1,0,372,0,78,5,0,73,50,78
31,1,1,0,372,1,78,2,0,76,50,78
32,1,1,0,373,1,77,4,0,73,50,77
33,1,1,0,374,1,76,2,0,74,50,76
34,1,1,0,375,0,75,1,0,74,50,75
35,1,1,0,375,0,75,4,0,71,50,75
36,1,1,0,375,2,75,5,0,70,50,75
37,1,1,0,377,0,73,4,0,69,50,73
38,1,1,0,377,0,73,4,0,69,50,73
39,1,1,0,377,1,73,5,0,68,50,73
40,1,1,0,378,2,72,3,0,69,50,72
41,1,1,0,380,1,70,6,0,64,50,70
42,1,1,0,381,0,69,3,0,66,50,69
43,1,1,0,381,0,69,6,0,63,50,69
44,1,1,0,381,0,69,3,0,66,50,69
45,1,1,0,381,0,69,3,0,66,50,69
46,1,1,0,381,2,69,4,0,65,50,69
47,1,1,0,383,3,67,4,0,63,50,67
48,1,1,0,386,0,64,2,0,62,50,64
49,1,1,0,386,0,64,3,0,61,50,64
50,1,1,0,386,0,64,5,0,59,50,64
51,1,1,0,386,1,64,3,0,61,50,64
52,1,1,0,387,2,63,6,0,57,50,63
53,1,1,0,389,1,61,3,0,58,50,61
54,1,1,0,390,0,60,5,0,55,50,60
55,1,1,0,390,0,60,2,0,58,50,60
56,1,1,0,390,2,60,5,0,55,50,60
57,1,1,0,392,0,58,2,0,56,50,58
58,1,1,0,392,1,58,9,0,49,50,58
59,1,1,0,393,0,57,1,0,56,50,57
60,1,1,0,393,0,57,4,0,53,50,57
61,1,1,0,393,0,57,3,0,54,50,57
62,1,1,0,393,0,57,3,0,54,50,57
63,1,1,0,393,1,57,3,0,54,50,57
64,1,1,0,394,0,56,4,0,52,50,56
65,1,1,0,394,2,56,2,0,54,50,56
