# Simulation report. 
# Date: 1400/03/05 01:34:31
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,25,142,55,0,87,14,142
2,0,2,0,69,21,111,46,0,67,18,113
3,0,2,0,90,18,89,29,0,61,20,90
4,0,2,0,108,8,69,19,0,50,23,69
5,0,2,0,116,5,58,17,0,42,25,59
6,0,2,0,121,3,52,15,0,37,27,52
7,0,2,0,124,1,49,9,0,40,27,49
8,0,2,0,125,1,47,8,0,39,28,47
9,0,2,0,126,1,44,11,0,33,30,44
10,0,2,0,127,3,43,14,0,29,30,43
11,0,2,0,130,2,38,12,0,26,32,38
12,0,2,0,132,1,36,7,0,29,32,36
13,0,2,0,133,0,35,6,0,29,32,35
14,0,2,0,133,1,34,9,0,25,33,34
15,0,2,0,134,2,30,6,0,24,36,30
16,0,2,0,136,3,28,7,0,21,36,28
17,0,2,0,139,1,23,5,0,18,38,23
18,0,2,0,140,2,22,6,0,16,38,22
19,0,2,0,142,2,19,4,0,15,39,19
20,0,2,0,144,0,17,4,0,13,39,17
21,0,2,0,144,0,17,1,0,16,39,17
22,0,2,0,144,0,15,2,0,13,41,15
23,0,2,0,144,1,15,4,0,11,41,15
24,0,2,0,145,1,12,2,0,10,43,12
25,0,2,0,146,0,10,3,0,7,44,10
26,0,2,0,146,0,9,4,0,5,45,9
27,0,2,0,146,0,9,2,0,7,45,9
28,0,2,0,146,0,9,2,0,7,45,9
29,0,2,0,146,0,9,2,0,7,45,9
30,0,2,0,146,1,9,4,0,5,45,9
31,0,2,0,147,1,8,1,0,7,45,8
32,0,2,0,148,0,7,2,0,5,45,7
33,0,2,0,148,1,7,1,0,6,45,7
34,0,2,0,149,0,6,3,0,3,45,6
35,0,2,0,149,0,6,1,0,5,45,6
36,0,2,0,149,0,6,0,0,6,45,6
37,0,2,0,149,0,6,2,0,4,45,6
38,0,2,0,149,0,6,2,0,4,45,6
39,0,2,0,149,0,6,2,0,4,45,6
40,0,2,0,149,1,6,0,0,6,45,6
41,0,2,0,150,0,4,2,0,2,46,4
42,0,2,0,150,0,4,1,0,3,46,4
43,0,2,0,150,1,4,1,0,3,46,4
44,0,2,0,151,0,2,0,0,2,47,2
45,0,2,0,151,0,2,0,0,2,47,2
46,0,2,0,151,0,2,0,0,2,47,2
47,0,2,0,151,0,2,0,0,2,47,2
48,0,2,0,151,0,2,0,0,2,47,2
49,0,2,0,151,0,2,0,0,2,47,2
50,0,2,0,151,0,2,1,0,1,47,2
51,0,2,0,151,0,2,0,0,2,47,2
52,0,2,0,151,0,2,0,0,2,47,2
53,0,2,0,151,0,2,0,0,2,47,2
54,0,2,0,151,0,2,0,0,2,47,2
55,0,2,0,151,0,2,1,0,1,47,2
56,0,2,0,151,0,2,0,0,2,47,2
57,0,2,0,151,0,2,0,0,2,47,2
58,0,2,0,151,0,2,0,0,2,47,2
59,0,2,0,151,0,2,0,0,2,47,2
60,0,2,0,151,0,2,0,0,2,47,2
61,0,2,0,151,0,1,0,0,1,48,1
62,0,2,0,151,0,1,0,0,1,48,1
63,0,2,0,151,0,1,0,0,1,48,1
64,0,2,0,151,0,1,0,0,1,48,1
65,0,2,0,151,0,1,0,0,1,48,1
66,0,2,0,151,0,1,0,0,1,48,1
67,0,2,0,151,0,1,0,0,1,48,1
68,0,2,0,151,0,1,0,0,1,48,1
69,0,2,0,151,0,1,0,0,1,48,1
70,0,2,0,151,0,0,0,0,0,49,0
71,0,2,0,151,0,0,0,0,0,49,0
72,0,2,0,151,0,0,0,0,0,49,0
73,0,2,0,151,0,0,0,0,0,49,0
74,0,2,0,151,0,0,0,0,0,49,0
75,0,2,0,151,0,0,0,0,0,49,0
76,0,2,0,151,0,0,0,0,0,49,0
77,0,2,0,151,0,0,0,0,0,49,0
78,0,2,0,151,0,0,0,0,0,49,0
79,0,2,0,151,0,0,0,0,0,49,0
80,0,2,0,151,0,0,0,0,0,49,0
81,0,2,0,151,0,0,0,0,0,49,0
82,0,2,0,151,0,0,0,0,0,49,0
83,0,2,0,151,0,0,0,0,0,49,0
84,0,2,0,151,0,0,0,0,0,49,0
85,0,2,0,151,0,0,0,0,0,49,0
86,0,2,0,151,0,0,0,0,0,49,0
87,0,2,0,151,0,0,0,0,0,49,0
88,0,2,0,151,0,0,0,0,0,49,0
89,0,2,0,151,0,0,0,0,0,49,0
90,0,2,0,151,0,0,0,0,0,49,0
91,0,2,0,151,0,0,0,0,0,49,0
92,0,2,0,151,0,0,0,0,0,49,0
93,0,2,0,151,0,0,0,0,0,49,0
94,0,2,0,151,0,0,0,0,0,49,0
95,0,2,0,151,0,0,0,0,0,49,0
96,0,2,0,151,0,0,0,0,0,49,0
97,0,2,0,151,0,0,0,0,0,49,0
98,0,2,0,151,0,0,0,0,0,49,0
99,0,2,0,151,0,0,0,0,0,49,0
100,0,2,0,151,0,0,0,0,0,49,0
101,0,2,0,151,0,0,0,0,0,49,0
102,0,2,0,151,0,0,0,0,0,49,0
103,0,2,0,151,0,0,0,0,0,49,0
104,0,2,0,151,0,0,0,0,0,49,0
105,0,2,0,151,0,0,0,0,0,49,0
106,0,2,0,151,0,0,0,0,0,49,0
107,0,2,0,151,0,0,0,0,0,49,0
