# Simulation report. 
# Date: 1400/03/05 01:33:24
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,29,153,52,0,101,3,153
2,0,2,0,73,22,123,45,0,79,3,124
3,0,2,0,95,16,94,38,0,58,9,96
4,0,2,0,111,9,77,19,0,58,12,77
5,0,2,0,120,6,63,17,0,47,16,64
6,0,2,0,126,3,54,20,0,35,19,55
7,0,2,0,129,7,48,12,0,36,23,48
8,0,2,0,136,2,41,8,0,33,23,41
9,0,2,0,138,1,37,6,0,31,25,37
10,0,2,0,139,3,34,4,0,30,27,34
11,0,2,0,142,0,29,9,0,20,29,29
12,0,2,0,142,2,28,4,0,24,30,28
13,0,2,0,144,2,25,8,0,17,31,25
14,0,2,0,146,0,23,3,0,20,31,23
15,0,2,0,146,1,22,3,0,19,32,22
16,0,2,0,147,1,20,4,0,16,33,20
17,0,2,0,148,1,18,4,0,14,34,18
18,0,2,0,149,1,17,7,0,10,34,17
19,0,2,0,150,0,16,3,0,13,34,16
20,0,2,0,150,0,15,3,0,12,35,15
21,0,2,0,150,0,14,2,0,12,36,14
22,0,2,0,150,0,13,3,0,10,37,13
23,0,2,0,150,0,13,1,0,12,37,13
24,0,2,0,150,0,13,2,0,11,37,13
25,0,2,0,150,0,12,1,0,11,38,12
26,0,2,0,150,1,12,2,0,10,38,12
27,0,2,0,151,0,11,1,0,10,38,11
28,0,2,0,151,0,11,5,0,6,38,11
29,0,2,0,151,0,11,1,0,10,38,11
30,0,2,0,151,2,11,2,0,9,38,11
31,0,2,0,153,0,9,1,0,8,38,9
32,0,2,0,153,0,9,1,0,8,38,9
33,0,2,0,153,0,8,1,0,7,39,8
34,0,2,0,153,0,7,3,0,4,40,7
35,0,2,0,153,0,6,0,0,6,41,6
36,0,2,0,153,2,6,1,0,5,41,6
37,0,2,0,155,0,4,1,0,3,41,4
38,0,2,0,155,0,4,1,0,3,41,4
39,0,2,0,155,0,4,1,0,3,41,4
40,0,2,0,155,0,4,0,0,4,41,4
41,0,2,0,155,0,4,0,0,4,41,4
42,0,2,0,155,1,4,0,0,4,41,4
43,0,2,0,156,0,3,0,0,3,41,3
44,0,2,0,156,0,3,1,0,2,41,3
45,0,2,0,156,0,3,0,0,3,41,3
46,0,2,0,156,0,3,1,0,2,41,3
47,0,2,0,156,0,3,1,0,2,41,3
48,0,2,0,156,1,3,1,0,2,41,3
49,0,2,0,157,0,2,0,0,2,41,2
50,0,2,0,157,0,1,0,0,1,42,1
51,0,2,0,157,0,1,0,0,1,42,1
52,0,2,0,157,0,1,0,0,1,42,1
53,0,2,0,157,0,1,0,0,1,42,1
54,0,2,0,157,0,1,0,0,1,42,1
55,0,2,0,157,0,0,0,0,0,43,0
56,0,2,0,157,0,0,0,0,0,43,0
57,0,2,0,157,0,0,0,0,0,43,0
58,0,2,0,157,0,0,0,0,0,43,0
59,0,2,0,157,0,0,0,0,0,43,0
60,0,2,0,157,0,0,0,0,0,43,0
61,0,2,0,157,0,0,0,0,0,43,0
62,0,2,0,157,0,0,0,0,0,43,0
63,0,2,0,157,0,0,0,0,0,43,0
64,0,2,0,157,0,0,0,0,0,43,0
