# Simulation report. 
# Date: 1400/03/05 00:07:44
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,29,149,56,0,93,7,149
2,0,2,0,73,24,115,43,0,73,11,116
3,0,2,0,97,11,85,25,0,62,16,87
4,0,2,0,108,10,73,18,0,55,19,73
5,0,2,0,118,3,60,18,0,42,22,60
6,0,2,0,121,1,56,13,0,43,23,56
7,0,2,0,122,4,53,15,0,38,25,53
8,0,2,0,126,2,48,12,0,36,26,48
9,0,2,0,128,1,46,10,0,36,26,46
10,0,2,0,129,3,42,9,0,33,29,42
11,0,2,0,132,1,39,10,0,29,29,39
12,0,2,0,133,3,37,4,0,33,30,37
13,0,2,0,136,2,33,5,0,28,31,33
14,0,2,0,138,0,29,5,0,24,33,29
15,0,2,0,138,1,29,7,0,22,33,29
16,0,2,0,139,0,27,4,0,23,34,27
17,0,2,0,139,1,26,5,0,21,35,26
18,0,2,0,140,0,25,7,0,18,35,25
19,0,2,0,140,1,24,6,0,18,36,24
20,0,2,0,141,2,20,3,0,17,39,20
21,0,2,0,143,0,17,7,0,10,40,17
22,0,2,0,143,1,17,3,0,14,40,17
23,0,2,0,144,0,16,1,0,15,40,16
24,0,2,0,144,0,15,2,0,13,41,15
25,0,2,0,144,1,15,0,0,15,41,15
26,0,2,0,145,0,14,1,0,13,41,14
27,0,2,0,145,0,13,1,0,12,42,13
28,0,2,0,145,0,11,3,0,8,44,11
29,0,2,0,145,0,10,0,0,10,45,10
30,0,2,0,145,1,10,1,0,9,45,10
31,0,2,0,146,0,9,5,0,4,45,9
32,0,2,0,146,1,9,3,0,6,45,9
33,0,2,0,147,0,7,1,0,6,46,7
34,0,2,0,147,0,7,3,0,4,46,7
35,0,2,0,147,1,7,0,0,7,46,7
36,0,2,0,148,0,6,2,0,4,46,6
37,0,2,0,148,0,6,3,0,3,46,6
38,0,2,0,148,0,6,0,0,6,46,6
39,0,2,0,148,0,5,1,0,4,47,5
40,0,2,0,148,0,5,1,0,4,47,5
41,0,2,0,148,0,5,0,0,5,47,5
42,0,2,0,148,0,5,1,0,4,47,5
43,0,2,0,148,0,4,1,0,3,48,4
44,0,2,0,148,0,4,0,0,4,48,4
45,0,2,0,148,0,4,0,0,4,48,4
46,0,2,0,148,0,4,1,0,3,48,4
47,0,2,0,148,1,3,0,0,3,49,3
48,0,2,0,149,0,2,2,0,0,49,2
49,0,2,0,149,0,2,0,0,2,49,2
50,0,2,0,149,0,2,1,0,1,49,2
51,0,2,0,149,0,2,0,0,2,49,2
52,0,2,0,149,0,1,0,0,1,50,1
53,0,2,0,149,0,1,0,0,1,50,1
54,0,2,0,149,0,1,0,0,1,50,1
55,0,2,0,149,0,1,0,0,1,50,1
56,0,2,0,149,0,0,0,0,0,51,0
57,0,2,0,149,0,0,0,0,0,51,0
58,0,2,0,149,0,0,0,0,0,51,0
59,0,2,0,149,0,0,0,0,0,51,0
60,0,2,0,149,0,0,0,0,0,51,0
61,0,2,0,149,0,0,0,0,0,51,0
62,0,2,0,149,0,0,0,0,0,51,0
63,0,2,0,149,0,0,0,0,0,51,0
64,0,2,0,149,0,0,0,0,0,51,0
65,0,2,0,149,0,0,0,0,0,51,0
66,0,2,0,149,0,0,0,0,0,51,0
67,0,2,0,149,0,0,0,0,0,51,0
68,0,2,0,149,0,0,0,0,0,51,0
69,0,2,0,149,0,0,0,0,0,51,0
70,0,2,0,149,0,0,0,0,0,51,0
71,0,2,0,149,0,0,0,0,0,51,0
