# Simulation report. 
# Date: 1400/03/05 00:18:21
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,46,200,50,0,150,0,200
1,0,2,0,46,28,151,46,0,105,3,151
2,0,2,0,74,33,114,49,0,66,11,115
3,0,2,0,107,13,78,22,0,56,15,78
4,0,2,0,120,3,60,13,0,47,20,60
5,0,2,0,123,4,56,14,0,42,21,56
6,0,2,0,127,2,51,7,0,44,22,51
7,0,2,0,129,1,45,11,0,34,26,45
8,0,2,0,130,3,41,10,0,31,29,41
9,0,2,0,133,0,37,8,0,29,30,37
10,0,2,0,133,0,37,3,0,34,30,37
11,0,2,0,133,0,33,9,0,24,34,33
12,0,2,0,133,0,32,8,0,24,35,32
13,0,2,0,133,1,28,5,0,24,38,29
14,0,2,0,134,1,26,6,0,20,40,26
15,0,2,0,135,0,22,5,0,17,43,22
16,0,2,0,135,0,20,3,0,17,45,20
17,0,2,0,135,0,18,1,0,17,47,18
18,0,2,0,135,0,15,2,0,13,50,15
19,0,2,0,135,0,15,1,0,14,50,15
20,0,2,0,135,1,15,4,0,11,50,15
21,0,2,0,136,0,13,2,0,11,51,13
22,0,2,0,136,0,12,2,0,10,52,12
23,0,2,0,136,1,12,1,0,11,52,12
24,0,2,0,137,0,11,5,0,6,52,11
25,0,2,0,137,1,11,2,0,9,52,11
26,0,2,0,138,0,10,2,0,8,52,10
27,0,2,0,138,1,10,2,0,8,52,10
28,0,2,0,139,0,9,1,0,8,52,9
29,0,2,0,139,1,9,0,0,9,52,9
30,0,2,0,140,0,8,1,0,7,52,8
31,0,2,0,140,0,8,2,0,6,52,8
32,0,2,0,140,0,8,1,0,7,52,8
33,0,2,0,140,1,8,0,0,8,52,8
34,0,2,0,141,0,6,1,0,5,53,6
35,0,2,0,141,0,5,0,0,5,54,5
36,0,2,0,141,0,5,1,0,4,54,5
37,0,2,0,141,0,5,1,0,4,54,5
38,0,2,0,141,0,5,2,0,3,54,5
39,0,2,0,141,1,5,0,0,5,54,5
40,0,2,0,142,0,4,3,0,1,54,4
41,0,2,0,142,1,4,0,0,4,54,4
42,0,2,0,143,0,2,0,0,2,55,2
43,0,2,0,143,0,2,0,0,2,55,2
44,0,2,0,143,0,2,0,0,2,55,2
45,0,2,0,143,0,2,1,0,1,55,2
46,0,2,0,143,0,2,0,0,2,55,2
47,0,2,0,143,0,2,0,0,2,55,2
48,0,2,0,143,0,1,0,0,1,56,1
49,0,2,0,143,0,1,1,0,0,56,1
50,0,2,0,143,0,1,0,0,1,56,1
51,0,2,0,143,0,1,0,0,1,56,1
52,0,2,0,143,0,1,0,0,1,56,1
53,0,2,0,143,0,1,1,0,0,56,1
54,0,2,0,143,1,1,0,0,1,56,1
55,0,2,0,144,0,0,0,0,0,56,0
56,0,2,0,144,0,0,0,0,0,56,0
57,0,2,0,144,0,0,0,0,0,56,0
58,0,2,0,144,0,0,0,0,0,56,0
59,0,2,0,144,0,0,0,0,0,56,0
60,0,2,0,144,0,0,0,0,0,56,0
61,0,2,0,144,0,0,0,0,0,56,0
62,0,2,0,144,0,0,0,0,0,56,0
63,0,2,0,144,0,0,0,0,0,56,0
64,0,2,0,144,0,0,0,0,0,56,0
65,0,2,0,144,0,0,0,0,0,56,0
66,0,2,0,144,0,0,0,0,0,56,0
67,0,2,0,144,0,0,0,0,0,56,0
68,0,2,0,144,0,0,0,0,0,56,0
69,0,2,0,144,0,0,0,0,0,56,0
70,0,2,0,144,0,0,0,0,0,56,0
71,0,2,0,144,0,0,0,0,0,56,0
72,0,2,0,144,0,0,0,0,0,56,0
73,0,2,0,144,0,0,0,0,0,56,0
74,0,2,0,144,0,0,0,0,0,56,0
75,0,2,0,144,0,0,0,0,0,56,0
76,0,2,0,144,0,0,0,0,0,56,0
77,0,2,0,144,0,0,0,0,0,56,0
78,0,2,0,144,0,0,0,0,0,56,0
79,0,2,0,144,0,0,0,0,0,56,0
80,0,2,0,144,0,0,0,0,0,56,0
81,0,2,0,144,0,0,0,0,0,56,0
82,0,2,0,144,0,0,0,0,0,56,0
83,0,2,0,144,0,0,0,0,0,56,0
84,0,2,0,144,0,0,0,0,0,56,0
85,0,2,0,144,0,0,0,0,0,56,0
86,0,2,0,144,0,0,0,0,0,56,0
87,0,2,0,144,0,0,0,0,0,56,0
88,0,2,0,144,0,0,0,0,0,56,0
89,0,2,0,144,0,0,0,0,0,56,0
90,0,2,0,144,0,0,0,0,0,56,0
91,0,2,0,144,0,0,0,0,0,56,0
92,0,2,0,144,0,0,0,0,0,56,0
93,0,2,0,144,0,0,0,0,0,56,0
94,0,2,0,144,0,0,0,0,0,56,0
95,0,2,0,144,0,0,0,0,0,56,0
96,0,2,0,144,0,0,0,0,0,56,0
97,0,2,0,144,0,0,0,0,0,56,0
98,0,2,0,144,0,0,0,0,0,56,0
99,0,2,0,144,0,0,0,0,0,56,0
100,0,2,0,144,0,0,0,0,0,56,0
101,0,2,0,144,0,0,0,0,0,56,0
102,0,2,0,144,0,0,0,0,0,56,0
103,0,2,0,144,0,0,0,0,0,56,0
104,0,2,0,144,0,0,0,0,0,56,0
105,0,2,0,144,0,0,0,0,0,56,0
106,0,2,0,144,0,0,0,0,0,56,0
107,0,2,0,144,0,0,0,0,0,56,0
108,0,2,0,144,0,0,0,0,0,56,0
109,0,2,0,144,0,0,0,0,0,56,0
110,0,2,0,144,0,0,0,0,0,56,0
111,0,2,0,144,0,0,0,0,0,56,0
112,0,2,0,144,0,0,0,0,0,56,0
113,0,2,0,144,0,0,0,0,0,56,0
114,0,2,0,144,0,0,0,0,0,56,0
115,0,2,0,144,0,0,0,0,0,56,0
116,0,2,0,144,0,0,0,0,0,56,0
