# Simulation report. 
# Date: 1400/03/05 00:13:34
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,22,148,51,0,97,7,148
2,0,2,0,67,29,121,50,0,72,11,122
3,0,2,0,96,7,87,29,0,60,15,89
4,0,2,0,103,12,79,28,0,51,18,79
5,0,2,0,115,7,64,15,0,49,21,64
6,0,2,0,122,2,55,14,0,42,22,56
7,0,2,0,124,4,54,11,0,43,22,54
8,0,2,0,128,1,47,8,0,39,25,47
9,0,2,0,129,1,46,6,0,40,25,46
10,0,2,0,130,1,42,10,0,32,28,42
11,0,2,0,131,2,38,5,0,33,31,38
12,0,2,0,133,0,34,9,0,25,33,34
13,0,2,0,133,0,33,6,0,27,34,33
14,0,2,0,133,2,32,6,0,26,35,32
15,0,2,0,135,1,27,6,0,21,38,27
16,0,2,0,136,0,25,5,0,20,39,25
17,0,2,0,136,2,25,2,0,23,39,25
18,0,2,0,138,1,23,5,0,18,39,23
19,0,2,0,139,1,21,2,0,19,40,21
20,0,2,0,140,0,19,5,0,14,41,19
21,0,2,0,140,0,19,4,0,15,41,19
22,0,2,0,140,1,18,4,0,14,42,18
23,0,2,0,141,2,16,4,0,12,43,16
