# Simulation report. 
# Date: 1400/03/05 00:39:05
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,34,152,60,0,92,4,152
2,0,2,0,78,29,110,41,0,69,12,110
3,0,2,0,107,8,78,24,0,55,14,79
4,0,2,0,115,5,65,25,0,40,20,65
5,0,2,0,120,7,57,13,0,44,23,57
6,0,2,0,127,2,49,10,0,39,24,49
7,0,2,0,129,2,44,12,0,32,27,44
8,0,2,0,131,3,41,6,0,35,28,41
9,0,2,0,134,1,38,14,0,24,28,38
10,0,2,0,135,2,36,6,0,30,29,36
11,0,2,0,137,1,32,10,0,22,31,32
12,0,2,0,138,0,29,2,0,27,33,29
13,0,2,0,138,0,28,4,0,24,34,28
14,0,2,0,138,3,24,5,0,19,38,24
15,0,2,0,141,1,20,3,0,17,39,20
16,0,2,0,142,1,17,1,0,16,41,17
17,0,2,0,143,1,15,3,0,12,42,15
18,0,2,0,144,1,13,3,0,10,43,13
19,0,2,0,145,0,12,2,0,10,43,12
20,0,2,0,145,0,12,4,0,8,43,12
21,0,2,0,145,0,12,2,0,10,43,12
22,0,2,0,145,1,10,1,0,9,45,10
23,0,2,0,146,0,6,1,0,5,48,6
24,0,2,0,146,0,6,0,0,6,48,6
25,0,2,0,146,1,6,1,0,5,48,6
26,0,2,0,147,0,5,0,0,5,48,5
27,0,2,0,147,0,4,2,0,2,49,4
28,0,2,0,147,0,4,0,0,4,49,4
29,0,2,0,147,0,4,2,0,2,49,4
30,0,2,0,147,0,4,0,0,4,49,4
31,0,2,0,147,1,4,0,0,4,49,4
32,0,2,0,148,0,3,1,0,2,49,3
33,0,2,0,148,1,3,0,0,3,49,3
34,0,2,0,149,0,2,0,0,2,49,2
35,0,2,0,149,0,2,0,0,2,49,2
36,0,2,0,149,0,1,1,0,0,50,1
37,0,2,0,149,0,1,0,0,1,50,1
38,0,2,0,149,0,1,0,0,1,50,1
39,0,2,0,149,0,1,0,0,1,50,1
40,0,2,0,149,0,1,0,0,1,50,1
41,0,2,0,149,0,1,0,0,1,50,1
42,0,2,0,149,0,0,0,0,0,51,0
43,0,2,0,149,0,0,0,0,0,51,0
