# Simulation report. 
# Date: 1400/03/05 00:12:07
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,27,149,52,0,97,6,149
2,0,2,0,72,22,117,38,0,80,10,118
3,0,2,0,94,18,93,31,0,62,13,93
4,0,2,0,112,8,71,24,0,47,17,71
5,0,2,0,120,5,61,6,0,55,19,61
6,0,2,0,125,0,51,11,0,40,24,51
7,0,2,0,125,4,50,12,0,38,25,50
8,0,2,0,129,2,46,7,0,39,25,46
9,0,2,0,131,1,40,8,0,32,29,40
10,0,2,0,132,2,39,8,0,31,29,39
11,0,2,0,134,1,35,7,0,28,31,35
12,0,2,0,135,3,33,5,0,28,32,33
13,0,2,0,138,0,29,4,0,25,33,29
14,0,2,0,138,1,27,3,0,24,35,27
15,0,2,0,139,0,26,4,0,22,35,26
16,0,2,0,139,1,24,3,0,21,37,24
17,0,2,0,140,0,23,6,0,17,37,23
18,0,2,0,140,0,21,3,0,18,39,21
19,0,2,0,140,0,21,2,0,19,39,21
20,0,2,0,140,0,21,8,0,13,39,21
21,0,2,0,140,1,21,3,0,18,39,21
22,0,2,0,141,0,20,6,0,14,39,20
23,0,2,0,141,0,19,1,0,18,40,19
24,0,2,0,141,1,19,3,0,16,40,19
25,0,2,0,142,1,17,4,0,13,41,17
26,0,2,0,143,0,15,2,0,13,42,15
27,0,2,0,143,0,15,1,0,14,42,15
28,0,2,0,143,0,14,3,0,11,43,14
29,0,2,0,143,0,13,2,0,11,44,13
30,0,2,0,143,1,12,0,0,12,45,12
31,0,2,0,144,1,10,1,0,9,46,10
32,0,2,0,145,1,9,0,0,9,46,9
33,0,2,0,146,0,8,1,0,7,46,8
34,0,2,0,146,0,8,3,0,5,46,8
35,0,2,0,146,0,8,2,0,6,46,8
36,0,2,0,146,0,7,1,0,6,47,7
