# Simulation report. 
# Date: 1400/03/05 01:10:08
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,29,148,58,0,90,8,148
2,0,2,0,73,30,114,50,0,65,12,115
3,0,2,0,103,16,82,29,0,54,14,83
4,0,2,0,119,4,62,20,0,43,18,63
5,0,2,0,123,3,57,19,0,38,20,57
6,0,2,0,126,3,52,15,0,37,22,52
7,0,2,0,129,4,46,13,0,33,25,46
8,0,2,0,133,0,41,8,0,33,26,41
9,0,2,0,133,0,40,11,0,29,27,40
10,0,2,0,133,2,38,11,0,28,28,39
11,0,2,0,135,2,37,9,0,28,28,37
12,0,2,0,137,4,35,10,0,25,28,35
13,0,2,0,141,1,29,5,0,24,30,29
14,0,2,0,142,2,27,11,0,16,31,27
15,0,2,0,144,0,25,6,0,19,31,25
16,0,2,0,144,1,22,7,0,15,34,22
17,0,2,0,145,1,21,2,0,19,34,21
18,0,2,0,146,1,18,6,0,12,36,18
19,0,2,0,147,1,17,4,0,13,36,17
20,0,2,0,148,0,16,3,0,13,36,16
21,0,2,0,148,0,15,4,0,11,37,15
22,0,2,0,148,1,15,6,0,9,37,15
23,0,2,0,149,1,14,2,0,12,37,14
24,0,2,0,150,0,13,3,0,10,37,13
25,0,2,0,150,0,13,5,0,8,37,13
26,0,2,0,150,0,12,5,0,7,38,12
27,0,2,0,150,0,12,0,0,12,38,12
28,0,2,0,150,0,12,3,0,9,38,12
29,0,2,0,150,0,11,4,0,7,39,11
30,0,2,0,150,0,11,5,0,6,39,11
31,0,2,0,150,1,9,1,0,8,41,9
32,0,2,0,151,1,7,2,0,5,42,7
33,0,2,0,152,0,5,1,0,4,43,5
34,0,2,0,152,0,4,0,0,4,44,4
35,0,2,0,152,0,4,2,0,2,44,4
36,0,2,0,152,0,3,0,0,3,45,3
37,0,2,0,152,0,3,1,0,2,45,3
38,0,2,0,152,0,3,1,0,2,45,3
39,0,2,0,152,0,3,2,0,1,45,3
40,0,2,0,152,0,3,0,0,3,45,3
41,0,2,0,152,0,3,0,0,3,45,3
42,0,2,0,152,0,3,1,0,2,45,3
43,0,2,0,152,0,3,1,0,2,45,3
44,0,2,0,152,0,3,1,0,2,45,3
45,0,2,0,152,0,3,0,0,3,45,3
46,0,2,0,152,0,3,1,0,2,45,3
47,0,2,0,152,0,3,1,0,2,45,3
48,0,2,0,152,0,3,3,0,0,45,3
49,0,2,0,152,1,3,0,0,3,45,3
50,0,2,0,153,0,2,1,0,1,45,2
51,0,2,0,153,0,2,0,0,2,45,2
52,0,2,0,153,0,2,1,0,1,45,2
53,0,2,0,153,0,2,0,0,2,45,2
54,0,2,0,153,0,2,0,0,2,45,2
55,0,2,0,153,0,2,0,0,2,45,2
56,0,2,0,153,0,2,0,0,2,45,2
57,0,2,0,153,0,2,0,0,2,45,2
58,0,2,0,153,0,2,2,0,0,45,2
59,0,2,0,153,0,2,0,0,2,45,2
60,0,2,0,153,0,2,0,0,2,45,2
61,0,2,0,153,0,2,0,0,2,45,2
62,0,2,0,153,0,1,0,0,1,46,1
63,0,2,0,153,0,1,0,0,1,46,1
64,0,2,0,153,0,1,0,0,1,46,1
65,0,2,0,153,0,1,0,0,1,46,1
66,0,2,0,153,0,1,0,0,1,46,1
67,0,2,0,153,0,1,0,0,1,46,1
68,0,2,0,153,0,1,0,0,1,46,1
69,0,2,0,153,1,1,0,0,1,46,1
70,0,2,0,154,0,0,0,0,0,46,0
71,0,2,0,154,0,0,0,0,0,46,0
72,0,2,0,154,0,0,0,0,0,46,0
73,0,2,0,154,0,0,0,0,0,46,0
74,0,2,0,154,0,0,0,0,0,46,0
75,0,2,0,154,0,0,0,0,0,46,0
76,0,2,0,154,0,0,0,0,0,46,0
77,0,2,0,154,0,0,0,0,0,46,0
78,0,2,0,154,0,0,0,0,0,46,0
79,0,2,0,154,0,0,0,0,0,46,0
80,0,2,0,154,0,0,0,0,0,46,0
81,0,2,0,154,0,0,0,0,0,46,0
82,0,2,0,154,0,0,0,0,0,46,0
83,0,2,0,154,0,0,0,0,0,46,0
84,0,2,0,154,0,0,0,0,0,46,0
85,0,2,0,154,0,0,0,0,0,46,0
86,0,2,0,154,0,0,0,0,0,46,0
87,0,2,0,154,0,0,0,0,0,46,0
88,0,2,0,154,0,0,0,0,0,46,0
89,0,2,0,154,0,0,0,0,0,46,0
90,0,2,0,154,0,0,0,0,0,46,0
91,0,2,0,154,0,0,0,0,0,46,0
92,0,2,0,154,0,0,0,0,0,46,0
93,0,2,0,154,0,0,0,0,0,46,0
94,0,2,0,154,0,0,0,0,0,46,0
95,0,2,0,154,0,0,0,0,0,46,0
96,0,2,0,154,0,0,0,0,0,46,0
97,0,2,0,154,0,0,0,0,0,46,0
98,0,2,0,154,0,0,0,0,0,46,0
99,0,2,0,154,0,0,0,0,0,46,0
100,0,2,0,154,0,0,0,0,0,46,0
101,0,2,0,154,0,0,0,0,0,46,0
102,0,2,0,154,0,0,0,0,0,46,0
103,0,2,0,154,0,0,0,0,0,46,0
104,0,2,0,154,0,0,0,0,0,46,0
105,0,2,0,154,0,0,0,0,0,46,0
106,0,2,0,154,0,0,0,0,0,46,0
107,0,2,0,154,0,0,0,0,0,46,0
108,0,2,0,154,0,0,0,0,0,46,0
109,0,2,0,154,0,0,0,0,0,46,0
110,0,2,0,154,0,0,0,0,0,46,0
111,0,2,0,154,0,0,0,0,0,46,0
112,0,2,0,154,0,0,0,0,0,46,0
113,0,2,0,154,0,0,0,0,0,46,0
114,0,2,0,154,0,0,0,0,0,46,0
115,0,2,0,154,0,0,0,0,0,46,0
116,0,2,0,154,0,0,0,0,0,46,0
117,0,2,0,154,0,0,0,0,0,46,0
118,0,2,0,154,0,0,0,0,0,46,0
119,0,2,0,154,0,0,0,0,0,46,0
120,0,2,0,154,0,0,0,0,0,46,0
121,0,2,0,154,0,0,0,0,0,46,0
122,0,2,0,154,0,0,0,0,0,46,0
123,0,2,0,154,0,0,0,0,0,46,0
124,0,2,0,154,0,0,0,0,0,46,0
125,0,2,0,154,0,0,0,0,0,46,0
126,0,2,0,154,0,0,0,0,0,46,0
127,0,2,0,154,0,0,0,0,0,46,0
128,0,2,0,154,0,0,0,0,0,46,0
129,0,2,0,154,0,0,0,0,0,46,0
130,0,2,0,154,0,0,0,0,0,46,0
131,0,2,0,154,0,0,0,0,0,46,0
