# Simulation report. 
# Date: 1400/03/05 01:33:05
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,43,200,50,0,150,0,200
1,0,2,0,43,35,144,65,0,79,13,144
2,0,2,0,78,26,101,47,0,57,18,104
3,0,2,0,104,12,75,28,0,48,20,76
4,0,2,0,116,5,59,13,0,47,24,60
5,0,2,0,121,4,54,16,0,38,25,54
6,0,2,0,125,4,48,12,0,36,27,48
7,0,2,0,129,1,43,11,0,32,28,43
8,0,2,0,130,3,40,8,0,32,30,40
9,0,2,0,133,3,34,7,0,28,32,35
10,0,2,0,136,2,32,9,0,23,32,32
11,0,2,0,138,1,29,7,0,22,33,29
12,0,2,0,139,2,27,5,0,22,34,27
13,0,2,0,141,1,22,4,0,18,37,22
14,0,2,0,142,0,20,8,0,12,38,20
15,0,2,0,142,1,19,4,0,15,39,19
16,0,2,0,143,1,18,2,0,16,39,18
17,0,2,0,144,0,16,5,0,11,40,16
18,0,2,0,144,1,16,6,0,10,40,16
19,0,2,0,145,1,14,4,0,10,41,14
20,0,2,0,146,0,13,2,0,11,41,13
21,0,2,0,146,0,13,4,0,9,41,13
22,0,2,0,146,0,12,0,0,12,42,12
23,0,2,0,146,0,11,2,0,9,43,11
24,0,2,0,146,0,10,4,0,6,44,10
25,0,2,0,146,0,10,3,0,7,44,10
26,0,2,0,146,0,9,3,0,6,45,9
27,0,2,0,146,0,9,2,0,7,45,9
28,0,2,0,146,0,8,1,0,7,46,8
29,0,2,0,146,1,8,2,0,6,46,8
30,0,2,0,147,0,7,1,0,6,46,7
31,0,2,0,147,0,7,3,0,4,46,7
32,0,2,0,147,0,7,1,0,6,46,7
33,0,2,0,147,0,7,1,0,6,46,7
34,0,2,0,147,0,7,3,0,4,46,7
35,0,2,0,147,0,7,0,0,7,46,7
36,0,2,0,147,1,7,0,0,7,46,7
37,0,2,0,148,1,5,0,0,5,47,5
38,0,2,0,149,0,4,2,0,2,47,4
39,0,2,0,149,0,4,0,0,4,47,4
40,0,2,0,149,0,4,0,0,4,47,4
41,0,2,0,149,0,4,0,0,4,47,4
42,0,2,0,149,0,3,0,0,3,48,3
43,0,2,0,149,0,3,1,0,2,48,3
44,0,2,0,149,1,3,0,0,3,48,3
45,0,2,0,150,0,2,0,0,2,48,2
46,0,2,0,150,0,2,1,0,1,48,2
47,0,2,0,150,0,2,0,0,2,48,2
48,0,2,0,150,0,1,0,0,1,49,1
49,0,2,0,150,0,1,0,0,1,49,1
50,0,2,0,150,0,1,1,0,0,49,1
51,0,2,0,150,0,1,0,0,1,49,1
52,0,2,0,150,0,1,0,0,1,49,1
53,0,2,0,150,0,1,0,0,1,49,1
54,0,2,0,150,0,1,0,0,1,49,1
55,0,2,0,150,0,1,0,0,1,49,1
56,0,2,0,150,0,1,0,0,1,49,1
57,0,2,0,150,0,1,1,0,0,49,1
58,0,2,0,150,0,1,0,0,1,49,1
59,0,2,0,150,0,1,0,0,1,49,1
60,0,2,0,150,0,1,0,0,1,49,1
61,0,2,0,150,0,1,0,0,1,49,1
62,0,2,0,150,0,1,0,0,1,49,1
63,0,2,0,150,0,1,0,0,1,49,1
64,0,2,0,150,0,1,1,0,0,49,1
65,0,2,0,150,0,1,0,0,1,49,1
66,0,2,0,150,0,1,0,0,1,49,1
67,0,2,0,150,0,1,0,0,1,49,1
68,0,2,0,150,0,1,0,0,1,49,1
69,0,2,0,150,0,1,0,0,1,49,1
70,0,2,0,150,0,1,0,0,1,49,1
71,0,2,0,150,0,1,0,0,1,49,1
72,0,2,0,150,0,1,0,0,1,49,1
73,0,2,0,150,0,1,0,0,1,49,1
74,0,2,0,150,0,1,0,0,1,49,1
75,0,2,0,150,0,1,0,0,1,49,1
76,0,2,0,150,0,1,0,0,1,49,1
77,0,2,0,150,0,1,0,0,1,49,1
78,0,2,0,150,0,1,0,0,1,49,1
79,0,2,0,150,0,1,0,0,1,49,1
80,0,2,0,150,0,1,1,0,0,49,1
81,0,2,0,150,0,1,0,0,1,49,1
82,0,2,0,150,0,1,1,0,0,49,1
83,0,2,0,150,0,1,0,0,1,49,1
84,0,2,0,150,0,1,0,0,1,49,1
85,0,2,0,150,0,1,0,0,1,49,1
