# Simulation report. 
# Date: 1400/03/05 00:45:03
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,30,146,44,0,102,9,146
2,0,2,0,75,18,111,42,0,70,13,112
3,0,2,0,93,17,88,32,0,56,19,88
4,0,2,0,110,7,68,21,0,47,22,68
5,0,2,0,117,1,60,16,0,44,23,60
6,0,2,0,118,0,59,17,0,42,23,59
7,0,2,0,118,1,57,15,0,42,25,57
8,0,2,0,119,3,51,11,0,40,30,51
9,0,2,0,122,0,45,8,0,37,33,45
10,0,2,0,122,2,44,13,0,31,34,44
11,0,2,0,124,1,40,7,0,33,36,40
12,0,2,0,125,2,37,10,0,27,38,37
13,0,2,0,127,2,35,7,0,28,38,35
14,0,2,0,129,1,32,10,0,22,39,32
15,0,2,0,130,1,30,2,0,28,40,30
16,0,2,0,131,2,29,7,0,22,40,29
17,0,2,0,133,1,26,10,0,16,41,26
18,0,2,0,134,1,24,3,0,21,42,24
19,0,2,0,135,0,20,6,0,14,45,20
20,0,2,0,135,1,17,4,0,13,48,17
21,0,2,0,136,0,15,3,0,12,49,15
22,0,2,0,136,1,15,3,0,12,49,15
23,0,2,0,137,1,13,0,0,13,50,13
24,0,2,0,138,0,12,4,0,8,50,12
25,0,2,0,138,0,12,1,0,11,50,12
26,0,2,0,138,1,12,2,0,10,50,12
27,0,2,0,139,0,10,1,0,9,51,10
28,0,2,0,139,1,10,2,0,8,51,10
29,0,2,0,140,0,9,2,0,7,51,9
30,0,2,0,140,0,7,1,0,6,53,7
31,0,2,0,140,0,7,2,0,5,53,7
32,0,2,0,140,0,7,1,0,6,53,7
33,0,2,0,140,0,6,1,0,5,54,6
34,0,2,0,140,0,6,1,0,5,54,6
35,0,2,0,140,0,5,0,0,5,55,5
36,0,2,0,140,0,5,3,0,2,55,5
37,0,2,0,140,0,5,1,0,4,55,5
38,0,2,0,140,0,5,1,0,4,55,5
39,0,2,0,140,0,5,1,0,4,55,5
40,0,2,0,140,0,4,0,0,4,56,4
41,0,2,0,140,0,4,2,0,2,56,4
42,0,2,0,140,2,4,1,0,3,56,4
43,0,2,0,142,0,2,0,0,2,56,2
44,0,2,0,142,0,2,2,0,0,56,2
