# Simulation report. 
# Date: 1400/03/05 01:09:02
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,44,200,50,0,150,0,200
1,0,2,0,44,24,153,47,0,106,3,153
2,0,2,0,68,27,123,47,0,76,9,123
3,0,2,0,95,16,90,32,0,60,13,92
4,0,2,0,111,9,69,21,0,49,19,70
5,0,2,0,120,5,61,10,0,51,19,61
6,0,2,0,125,1,51,7,0,44,24,51
7,0,2,0,126,4,48,7,0,41,26,48
8,0,2,0,130,1,38,8,0,30,32,38
9,0,2,0,131,0,33,3,0,30,36,33
10,0,2,0,131,0,32,6,0,26,37,32
11,0,2,0,131,2,29,3,0,26,40,29
12,0,2,0,133,1,26,6,0,20,41,26
13,0,2,0,134,2,24,6,0,18,42,24
14,0,2,0,136,1,21,4,0,17,43,21
15,0,2,0,137,1,20,5,0,15,43,20
16,0,2,0,138,0,19,5,0,14,43,19
17,0,2,0,138,1,18,2,0,16,44,18
18,0,2,0,139,0,16,3,0,13,45,16
19,0,2,0,139,2,16,2,0,14,45,16
20,0,2,0,141,0,13,1,0,12,46,13
21,0,2,0,141,0,12,6,0,6,47,12
22,0,2,0,141,0,10,2,0,8,49,10
23,0,2,0,141,0,10,2,0,8,49,10
24,0,2,0,141,0,9,2,0,7,50,9
25,0,2,0,141,0,9,2,0,7,50,9
26,0,2,0,141,0,8,1,0,7,51,8
27,0,2,0,141,0,8,0,0,8,51,8
28,0,2,0,141,0,8,4,0,4,51,8
29,0,2,0,141,1,8,1,0,7,51,8
30,0,2,0,142,0,7,3,0,4,51,7
31,0,2,0,142,0,7,1,0,6,51,7
32,0,2,0,142,0,6,1,0,5,52,6
33,0,2,0,142,0,6,2,0,4,52,6
34,0,2,0,142,0,5,0,0,5,53,5
35,0,2,0,142,0,4,1,0,3,54,4
36,0,2,0,142,0,4,1,0,3,54,4
37,0,2,0,142,0,4,1,0,3,54,4
38,0,2,0,142,0,4,0,0,4,54,4
39,0,2,0,142,0,4,0,0,4,54,4
40,0,2,0,142,0,4,0,0,4,54,4
41,0,2,0,142,0,4,1,0,3,54,4
