# Simulation report. 
# Date: 1400/03/04 23:33:29
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,6,0,7,23,193,25,0,168,0,193
1,0,6,0,30,23,148,50,0,98,22,148
2,0,6,0,53,28,113,56,0,60,31,116
3,0,6,0,81,20,80,36,0,44,39,80
4,0,6,0,101,9,52,18,0,36,45,54
5,0,6,0,110,4,42,13,0,30,47,43
6,0,6,0,114,2,34,6,0,28,52,34
7,0,6,0,116,0,30,6,0,24,54,30
8,0,6,0,116,1,25,5,0,20,59,25
9,0,6,0,117,0,22,2,0,20,61,22
10,0,6,0,117,0,20,3,0,17,63,20
11,0,6,0,117,0,17,2,0,15,66,17
12,0,6,0,117,0,17,5,0,12,66,17
13,0,6,0,117,1,15,1,0,14,68,15
14,0,6,0,118,0,12,1,0,11,70,12
15,0,6,0,118,0,12,0,0,12,70,12
16,0,6,0,118,1,11,0,0,11,71,11
17,0,6,0,119,0,9,3,0,6,72,9
18,0,6,0,119,0,9,1,0,8,72,9
19,0,6,0,119,0,8,0,0,8,73,8
20,0,6,0,119,1,8,1,0,7,73,8
21,0,6,0,120,0,6,2,0,4,74,6
22,0,6,0,120,0,6,2,0,4,74,6
23,0,6,0,120,1,5,0,0,5,75,5
24,0,6,0,121,0,3,0,0,3,76,3
25,0,6,0,121,0,3,2,0,1,76,3
26,0,6,0,121,1,3,0,0,3,76,3
27,0,6,0,122,0,2,1,0,1,76,2
28,0,6,0,122,1,2,0,0,2,76,2
29,0,6,0,123,0,1,0,0,1,76,1
30,0,6,0,123,0,1,0,0,1,76,1
31,0,6,0,123,0,1,1,0,0,76,1
32,0,6,0,123,0,1,0,0,1,76,1
33,0,6,0,123,0,1,0,0,1,76,1
34,0,6,0,123,0,1,0,0,1,76,1
35,0,6,0,123,0,1,0,0,1,76,1
36,0,6,0,123,0,1,1,0,0,76,1
37,0,6,0,123,0,1,0,0,1,76,1
38,0,6,0,123,0,1,0,0,1,76,1
39,0,6,0,123,0,1,0,0,1,76,1
40,0,6,0,123,0,1,0,0,1,76,1
41,0,6,0,123,0,1,0,0,1,76,1
42,0,6,0,123,0,1,0,0,1,76,1
43,0,6,0,123,0,1,0,0,1,76,1
44,0,6,0,123,0,1,0,0,1,76,1
45,0,6,0,123,0,1,0,0,1,76,1
46,0,6,0,123,0,1,0,0,1,76,1
47,0,6,0,123,0,1,1,0,0,76,1
48,0,6,0,123,0,1,0,0,1,76,1
49,0,6,0,123,0,1,0,0,1,76,1
50,0,6,0,123,0,1,0,0,1,76,1
51,0,6,0,123,0,1,1,0,0,76,1
52,0,6,0,123,0,1,0,0,1,76,1
53,0,6,0,123,0,1,1,0,0,76,1
54,0,6,0,123,0,1,0,0,1,76,1
55,0,6,0,123,0,1,0,0,1,76,1
56,0,6,0,123,0,1,0,0,1,76,1
57,0,6,0,123,0,1,0,0,1,76,1
58,0,6,0,123,0,1,0,0,1,76,1
59,0,6,0,123,0,1,0,0,1,76,1
60,0,6,0,123,0,1,1,0,0,76,1
61,0,6,0,123,0,1,0,0,1,76,1
62,0,6,0,123,0,1,0,0,1,76,1
63,0,6,0,123,0,1,0,0,1,76,1
64,0,6,0,123,0,1,0,0,1,76,1
65,0,6,0,123,0,1,0,0,1,76,1
66,0,6,0,123,0,1,0,0,1,76,1
67,0,6,0,123,0,1,0,0,1,76,1
68,0,6,0,123,0,1,0,0,1,76,1
69,0,6,0,123,0,1,1,0,0,76,1
70,0,6,0,123,0,1,0,0,1,76,1
71,0,6,0,123,0,1,0,0,1,76,1
72,0,6,0,123,0,1,0,0,1,76,1
73,0,6,0,123,0,0,0,0,0,77,0
74,0,6,0,123,0,0,0,0,0,77,0
75,0,6,0,123,0,0,0,0,0,77,0
76,0,6,0,123,0,0,0,0,0,77,0
77,0,6,0,123,0,0,0,0,0,77,0
78,0,6,0,123,0,0,0,0,0,77,0
79,0,6,0,123,0,0,0,0,0,77,0
80,0,6,0,123,0,0,0,0,0,77,0
81,0,6,0,123,0,0,0,0,0,77,0
82,0,6,0,123,0,0,0,0,0,77,0
83,0,6,0,123,0,0,0,0,0,77,0
84,0,6,0,123,0,0,0,0,0,77,0
85,0,6,0,123,0,0,0,0,0,77,0
86,0,6,0,123,0,0,0,0,0,77,0
87,0,6,0,123,0,0,0,0,0,77,0
88,0,6,0,123,0,0,0,0,0,77,0
89,0,6,0,123,0,0,0,0,0,77,0
90,0,6,0,123,0,0,0,0,0,77,0
91,0,6,0,123,0,0,0,0,0,77,0
92,0,6,0,123,0,0,0,0,0,77,0
93,0,6,0,123,0,0,0,0,0,77,0
94,0,6,0,123,0,0,0,0,0,77,0
95,0,6,0,123,0,0,0,0,0,77,0
96,0,6,0,123,0,0,0,0,0,77,0
97,0,6,0,123,0,0,0,0,0,77,0
98,0,6,0,123,0,0,0,0,0,77,0
99,0,6,0,123,0,0,0,0,0,77,0
100,0,6,0,123,0,0,0,0,0,77,0
101,0,6,0,123,0,0,0,0,0,77,0
102,0,6,0,123,0,0,0,0,0,77,0
103,0,6,0,123,0,0,0,0,0,77,0
104,0,6,0,123,0,0,0,0,0,77,0
105,0,6,0,123,0,0,0,0,0,77,0
