# Simulation report. 
# Date: 1400/03/05 00:43:46
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,37,147,66,0,81,8,147
2,0,2,0,82,19,104,46,0,59,13,105
3,0,2,0,101,12,77,23,0,55,21,78
4,0,2,0,113,3,59,18,0,42,27,60
5,0,2,0,116,5,53,11,0,43,30,54
6,0,2,0,121,3,48,12,0,36,31,48
7,0,2,0,124,2,42,8,0,34,34,42
8,0,2,0,126,2,38,6,0,32,36,38
9,0,2,0,128,0,36,8,0,28,36,36
10,0,2,0,128,0,35,7,0,28,37,35
11,0,2,0,128,0,34,7,0,27,38,34
12,0,2,0,128,1,33,4,0,29,39,33
13,0,2,0,129,0,32,10,0,22,39,32
14,0,2,0,129,2,32,5,0,27,39,32
15,0,2,0,131,2,30,5,0,25,39,30
16,0,2,0,133,1,26,3,0,23,41,26
17,0,2,0,134,0,25,1,0,24,41,25
18,0,2,0,134,0,23,3,0,20,43,23
19,0,2,0,134,2,22,5,0,17,44,22
20,0,2,0,136,1,19,4,0,15,45,19
21,0,2,0,137,0,17,4,0,13,46,17
22,0,2,0,137,0,17,5,0,12,46,17
23,0,2,0,137,0,16,3,0,13,47,16
24,0,2,0,137,0,15,4,0,11,48,15
25,0,2,0,137,2,15,6,0,9,48,15
26,0,2,0,139,0,12,2,0,10,49,12
27,0,2,0,139,0,12,2,0,10,49,12
28,0,2,0,139,0,11,2,0,9,50,11
29,0,2,0,139,0,11,2,0,9,50,11
30,0,2,0,139,2,10,3,0,7,51,10
31,0,2,0,141,1,8,2,0,6,51,8
32,0,2,0,142,0,7,0,0,7,51,7
33,0,2,0,142,0,7,1,0,6,51,7
34,0,2,0,142,0,7,2,0,5,51,7
35,0,2,0,142,0,7,2,0,5,51,7
36,0,2,0,142,1,7,2,0,5,51,7
37,0,2,0,143,0,6,1,0,5,51,6
38,0,2,0,143,1,6,2,0,4,51,6
39,0,2,0,144,0,5,0,0,5,51,5
40,0,2,0,144,0,5,0,0,5,51,5
41,0,2,0,144,0,5,1,0,4,51,5
42,0,2,0,144,0,5,2,0,3,51,5
43,0,2,0,144,0,5,2,0,3,51,5
44,0,2,0,144,0,5,2,0,3,51,5
45,0,2,0,144,1,5,2,0,3,51,5
46,0,2,0,145,0,4,1,0,3,51,4
47,0,2,0,145,0,3,1,0,2,52,3
48,0,2,0,145,0,3,1,0,2,52,3
49,0,2,0,145,1,3,0,0,3,52,3
50,0,2,0,146,0,1,0,0,1,53,1
51,0,2,0,146,0,1,1,0,0,53,1
52,0,2,0,146,0,1,0,0,1,53,1
53,0,2,0,146,0,1,1,0,0,53,1
54,0,2,0,146,0,1,0,0,1,53,1
55,0,2,0,146,0,1,1,0,0,53,1
56,0,2,0,146,0,1,0,0,1,53,1
57,0,2,0,146,0,1,1,0,0,53,1
58,0,2,0,146,0,1,0,0,1,53,1
59,0,2,0,146,0,1,1,0,0,53,1
60,0,2,0,146,0,1,0,0,1,53,1
61,0,2,0,146,0,1,1,0,0,53,1
62,0,2,0,146,1,1,0,0,1,53,1
63,0,2,0,147,0,0,0,0,0,53,0
64,0,2,0,147,0,0,0,0,0,53,0
65,0,2,0,147,0,0,0,0,0,53,0
66,0,2,0,147,0,0,0,0,0,53,0
67,0,2,0,147,0,0,0,0,0,53,0
68,0,2,0,147,0,0,0,0,0,53,0
69,0,2,0,147,0,0,0,0,0,53,0
70,0,2,0,147,0,0,0,0,0,53,0
71,0,2,0,147,0,0,0,0,0,53,0
72,0,2,0,147,0,0,0,0,0,53,0
73,0,2,0,147,0,0,0,0,0,53,0
74,0,2,0,147,0,0,0,0,0,53,0
75,0,2,0,147,0,0,0,0,0,53,0
76,0,2,0,147,0,0,0,0,0,53,0
77,0,2,0,147,0,0,0,0,0,53,0
78,0,2,0,147,0,0,0,0,0,53,0
79,0,2,0,147,0,0,0,0,0,53,0
80,0,2,0,147,0,0,0,0,0,53,0
81,0,2,0,147,0,0,0,0,0,53,0
82,0,2,0,147,0,0,0,0,0,53,0
83,0,2,0,147,0,0,0,0,0,53,0
84,0,2,0,147,0,0,0,0,0,53,0
85,0,2,0,147,0,0,0,0,0,53,0
86,0,2,0,147,0,0,0,0,0,53,0
87,0,2,0,147,0,0,0,0,0,53,0
88,0,2,0,147,0,0,0,0,0,53,0
89,0,2,0,147,0,0,0,0,0,53,0
90,0,2,0,147,0,0,0,0,0,53,0
91,0,2,0,147,0,0,0,0,0,53,0
92,0,2,0,147,0,0,0,0,0,53,0
93,0,2,0,147,0,0,0,0,0,53,0
94,0,2,0,147,0,0,0,0,0,53,0
95,0,2,0,147,0,0,0,0,0,53,0
96,0,2,0,147,0,0,0,0,0,53,0
97,0,2,0,147,0,0,0,0,0,53,0
98,0,2,0,147,0,0,0,0,0,53,0
99,0,2,0,147,0,0,0,0,0,53,0
100,0,2,0,147,0,0,0,0,0,53,0
