# Simulation report. 
# Date: 1400/03/05 18:45:01
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,1,0,2,36,498,53,0,445,0,498
1,0,1,0,38,42,454,62,0,392,8,454
2,0,1,0,80,44,407,58,0,349,13,407
3,0,1,0,124,26,359,39,0,320,17,359
4,0,1,0,150,20,324,38,0,287,25,325
5,0,1,0,170,20,300,39,0,263,28,302
6,0,1,0,191,20,275,36,0,240,33,276
7,0,1,0,212,19,251,26,0,226,36,252
8,0,1,0,231,14,230,21,0,209,39,230
9,0,1,0,245,8,210,15,0,195,45,210
10,0,1,0,253,11,197,17,0,180,50,197
11,0,1,0,264,4,183,10,0,173,53,183
12,1,1,0,268,11,173,14,0,159,59,173
13,1,1,0,279,2,158,8,0,150,63,158
14,1,1,0,281,9,156,13,0,143,63,156
15,1,1,0,290,4,147,9,0,138,63,147
16,1,1,0,294,7,143,9,0,134,63,143
17,1,1,0,301,6,136,7,0,129,63,136
18,1,1,0,307,5,130,10,0,120,63,130
19,1,1,0,312,2,124,9,0,116,63,125
20,1,1,0,314,5,123,5,0,118,63,123
21,1,1,0,319,1,118,4,0,114,63,118
22,1,1,0,320,1,117,8,0,109,63,117
23,1,1,0,321,3,116,8,0,108,63,116
24,1,1,0,324,2,113,7,0,106,63,113
25,1,1,0,326,2,111,9,0,102,63,111
26,1,1,0,328,1,109,5,0,104,63,109
27,1,1,0,329,4,108,6,0,102,63,108
28,1,1,0,333,1,104,6,0,98,63,104
29,1,1,0,334,0,103,13,0,90,63,103
30,1,1,0,334,1,103,12,0,91,63,103
31,1,1,0,335,2,102,5,0,97,63,102
32,1,1,0,337,2,100,9,0,91,63,100
33,1,1,0,339,0,98,6,0,92,63,98
34,1,1,0,339,3,98,3,0,95,63,98
35,1,1,0,342,1,95,4,0,91,63,95
36,1,1,0,343,2,94,7,0,87,63,94
37,1,1,0,345,3,92,4,0,88,63,92
38,1,1,0,348,3,89,2,0,87,63,89
39,1,1,0,351,2,86,5,0,81,63,86
40,1,1,0,353,1,84,2,0,82,63,84
41,1,1,0,354,1,83,6,0,77,63,83
42,1,1,0,355,1,82,3,0,79,63,82
43,1,1,0,356,1,81,4,0,77,63,81
44,1,1,0,357,1,80,2,0,78,63,80
45,1,1,0,358,0,79,5,0,74,63,79
46,1,1,0,358,1,79,7,0,72,63,79
47,1,1,0,359,1,78,7,0,71,63,78
48,1,1,0,360,1,77,7,0,70,63,77
49,1,1,0,361,1,76,5,0,71,63,76
50,1,1,0,362,0,75,6,0,69,63,75
51,1,1,0,362,1,75,4,0,71,63,75
52,1,1,0,363,1,74,5,0,69,63,74
53,1,1,0,364,1,73,3,0,70,63,73
54,1,1,0,365,1,72,3,0,69,63,72
55,1,1,0,366,1,71,1,0,70,63,71
56,1,1,0,367,3,70,3,0,67,63,70
57,1,1,0,370,1,67,1,0,66,63,67
58,1,1,0,371,1,66,4,0,62,63,66
59,1,1,0,372,2,65,3,0,62,63,65
60,1,1,0,374,0,63,2,0,61,63,63
61,1,1,0,374,1,63,3,0,60,63,63
62,1,1,0,375,1,62,3,0,59,63,62
63,1,1,0,376,1,61,3,0,58,63,61
64,1,1,0,377,1,60,7,0,53,63,60
65,1,1,0,378,0,59,4,0,55,63,59
66,1,1,0,378,1,59,2,0,57,63,59
67,1,1,0,379,1,58,2,0,56,63,58
68,1,1,0,380,1,57,3,0,54,63,57
69,1,1,0,381,1,56,6,0,50,63,56
70,1,1,0,382,0,55,4,0,51,63,55
71,1,1,0,382,0,55,4,0,51,63,55
72,1,1,0,382,2,55,6,0,49,63,55
73,1,1,0,384,1,53,1,0,52,63,53
74,1,1,0,385,0,52,3,0,49,63,52
75,1,1,0,385,0,52,5,0,47,63,52
76,1,1,0,385,1,52,2,0,50,63,52
77,1,1,0,386,0,51,1,0,50,63,51
78,1,1,0,386,0,51,1,0,50,63,51
79,1,1,0,386,0,51,3,0,48,63,51
80,1,1,0,386,0,51,2,0,49,63,51
81,1,1,0,386,0,51,4,0,47,63,51
82,1,1,0,386,1,51,3,0,48,63,51
83,1,1,0,387,0,50,3,0,47,63,50
84,1,1,0,387,0,50,4,0,46,63,50
85,1,1,0,387,2,50,4,0,46,63,50
86,1,1,0,389,1,48,2,0,46,63,48
87,1,1,0,390,0,47,3,0,44,63,47
88,1,1,0,390,1,47,0,0,47,63,47
89,1,1,0,391,0,46,3,0,43,63,46
90,1,1,0,391,0,46,0,0,46,63,46
91,1,1,0,391,0,46,3,0,43,63,46
92,1,1,0,391,3,46,0,0,46,63,46
93,1,1,0,394,0,43,1,0,42,63,43
94,1,1,0,394,0,43,3,0,40,63,43
95,1,1,0,394,1,43,1,0,42,63,43
96,1,1,0,395,0,42,1,0,41,63,42
97,1,1,0,395,0,42,2,0,40,63,42
98,1,1,0,395,0,42,3,0,39,63,42
99,1,1,0,395,0,42,2,0,40,63,42
100,1,1,0,395,0,42,4,0,38,63,42
101,1,1,0,395,2,42,1,0,41,63,42
102,1,1,0,397,1,40,1,0,39,63,40
103,1,1,0,398,0,39,3,0,36,63,39
104,1,1,0,398,1,39,0,0,39,63,39
105,1,1,0,399,1,38,1,0,37,63,38
106,1,1,0,400,1,37,0,0,37,63,37
107,1,1,0,401,1,36,1,0,35,63,36
108,1,1,0,402,0,35,2,0,33,63,35
109,1,1,0,402,0,35,1,0,34,63,35
110,1,1,0,402,1,35,1,0,34,63,35
111,1,1,0,403,0,34,2,0,32,63,34
112,1,1,0,403,0,34,2,0,32,63,34
113,1,1,0,403,0,34,1,0,33,63,34
114,1,1,0,403,2,34,2,0,32,63,34
115,1,1,0,405,0,32,2,0,30,63,32
116,1,1,0,405,0,32,1,0,31,63,32
117,1,1,0,405,0,32,1,0,31,63,32
118,1,1,0,405,0,32,1,0,31,63,32
119,1,1,0,405,0,32,2,0,30,63,32
120,1,1,0,405,0,32,4,0,28,63,32
121,1,1,0,405,1,32,1,0,31,63,32
122,1,1,0,406,0,31,1,0,30,63,31
123,1,1,0,406,0,31,0,0,31,63,31
124,1,1,0,406,0,31,2,0,29,63,31
125,1,1,0,406,0,31,1,0,30,63,31
126,1,1,0,406,0,31,2,0,29,63,31
127,1,1,0,406,0,31,0,0,31,63,31
128,1,1,0,406,0,31,2,0,29,63,31
129,1,1,0,406,1,31,0,0,31,63,31
130,1,1,0,407,0,30,0,0,30,63,30
131,1,1,0,407,1,30,1,0,29,63,30
132,1,1,0,408,0,29,1,0,28,63,29
133,1,1,0,408,0,29,2,0,27,63,29
134,1,1,0,408,0,29,0,0,29,63,29
135,1,1,0,408,1,29,1,0,28,63,29
136,1,1,0,409,0,28,0,0,28,63,28
137,1,1,0,409,0,28,3,0,25,63,28
138,1,1,0,409,0,28,1,0,27,63,28
139,1,1,0,409,0,28,1,0,27,63,28
140,1,1,0,409,0,28,0,0,28,63,28
141,1,1,0,409,0,28,1,0,27,63,28
142,1,1,0,409,0,28,1,0,27,63,28
143,1,1,0,409,0,28,0,0,28,63,28
144,1,1,0,409,0,28,1,0,27,63,28
145,1,1,0,409,0,28,0,0,28,63,28
146,1,1,0,409,0,28,0,0,28,63,28
147,1,1,0,409,2,28,0,0,28,63,28
148,1,1,0,411,0,26,2,0,24,63,26
149,1,1,0,411,0,26,1,0,25,63,26
150,1,1,0,411,2,26,2,0,24,63,26
151,1,1,0,413,0,24,0,0,24,63,24
152,1,1,0,413,0,24,2,0,22,63,24
153,1,1,0,413,0,24,0,0,24,63,24
154,1,1,0,413,0,24,1,0,23,63,24
155,1,1,0,413,0,24,1,0,23,63,24
156,1,1,0,413,0,24,0,0,24,63,24
157,1,1,0,413,0,24,1,0,23,63,24
158,1,1,0,413,0,24,0,0,24,63,24
159,1,1,0,413,0,24,1,0,23,63,24
160,1,1,0,413,0,24,1,0,23,63,24
161,1,1,0,413,0,24,1,0,23,63,24
162,1,1,0,413,0,24,1,0,23,63,24
163,1,1,0,413,0,24,1,0,23,63,24
164,1,1,0,413,0,24,1,0,23,63,24
165,1,1,0,413,1,24,0,0,24,63,24
166,1,1,0,414,0,23,3,0,20,63,23
167,1,1,0,414,0,23,0,0,23,63,23
