# Simulation report. 
# Date: 1400/03/05 01:42:22
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,1,0,2,37,498,53,0,445,0,498
1,0,1,0,39,37,456,64,0,392,5,456
2,0,1,0,76,44,412,58,0,355,11,413
3,0,1,0,120,30,362,52,0,310,18,362
4,0,1,0,150,35,327,46,0,281,23,327
5,0,1,0,185,17,284,31,0,254,30,285
6,0,1,0,202,19,262,36,0,226,36,262
7,0,1,0,221,22,237,37,0,201,41,238
8,0,1,0,243,16,213,27,0,188,42,215
9,0,1,0,259,12,197,17,0,180,44,197
10,0,1,0,271,2,182,13,0,169,47,182
11,0,1,0,273,11,177,17,0,160,50,177
12,0,1,0,284,4,162,8,0,154,54,162
13,0,1,0,288,5,155,10,0,145,57,155
14,1,1,0,293,10,144,14,0,131,62,145
15,1,1,0,303,6,134,13,0,121,63,134
16,1,1,0,309,2,128,14,0,114,63,128
17,1,1,0,311,5,126,16,0,110,63,126
18,1,1,0,316,1,121,3,0,118,63,121
19,1,1,0,317,7,120,9,0,111,63,120
20,1,1,0,324,2,113,9,0,104,63,113
21,1,1,0,326,3,111,9,0,102,63,111
22,1,1,0,329,0,108,2,0,106,63,108
23,1,1,0,329,4,108,10,0,98,63,108
24,1,1,0,333,6,104,13,0,91,63,104
25,1,1,0,339,1,98,1,0,97,63,98
26,1,1,0,340,0,97,7,0,90,63,97
27,1,1,0,340,1,97,7,0,90,63,97
28,1,1,0,341,3,96,7,0,89,63,96
29,1,1,0,344,3,93,4,0,89,63,93
30,1,1,0,347,1,90,8,0,82,63,90
31,1,1,0,348,2,89,1,0,88,63,89
32,1,1,0,350,0,87,1,0,86,63,87
33,1,1,0,350,1,87,4,0,83,63,87
34,1,1,0,351,0,86,2,0,84,63,86
35,1,1,0,351,1,86,6,0,80,63,86
36,1,1,0,352,2,85,4,0,81,63,85
37,1,1,0,354,0,83,3,0,80,63,83
38,1,1,0,354,0,83,5,0,78,63,83
39,1,1,0,354,0,83,4,0,79,63,83
40,1,1,0,354,1,83,3,0,80,63,83
41,1,1,0,355,0,82,2,0,80,63,82
42,1,1,0,355,2,82,5,0,77,63,82
43,1,1,0,357,0,80,3,0,77,63,80
44,1,1,0,357,0,80,4,0,76,63,80
45,1,1,0,357,0,80,4,0,76,63,80
46,1,1,0,357,2,80,2,0,78,63,80
47,1,1,0,359,1,78,3,0,75,63,78
48,1,1,0,360,0,77,2,0,75,63,77
49,1,1,0,360,1,77,3,0,74,63,77
50,1,1,0,361,1,76,3,0,73,63,76
51,1,1,0,362,0,75,3,0,72,63,75
52,1,1,0,362,2,75,2,0,73,63,75
53,1,1,0,364,1,73,1,0,72,63,73
54,1,1,0,365,1,72,2,0,70,63,72
55,1,1,0,366,0,71,2,0,69,63,71
56,1,1,0,366,1,71,5,0,66,63,71
57,1,1,0,367,0,70,4,0,66,63,70
58,1,1,0,367,0,70,2,0,68,63,70
59,1,1,0,367,1,70,0,0,70,63,70
60,1,1,0,368,0,69,3,0,66,63,69
61,1,1,0,368,1,69,4,0,65,63,69
62,1,1,0,369,1,68,2,0,66,63,68
63,1,1,0,370,0,67,3,0,64,63,67
64,1,1,0,370,0,67,1,0,66,63,67
65,1,1,0,370,0,67,4,0,63,63,67
66,1,1,0,370,1,67,4,0,63,63,67
67,1,1,0,371,1,66,4,0,62,63,66
68,1,1,0,372,0,65,3,0,62,63,65
69,1,1,0,372,0,65,3,0,62,63,65
70,1,1,0,372,2,65,1,0,64,63,65
71,1,1,0,374,1,63,1,0,62,63,63
72,1,1,0,375,0,62,1,0,61,63,62
73,1,1,0,375,0,62,1,0,61,63,62
74,1,1,0,375,1,62,3,0,59,63,62
75,1,1,0,376,3,61,2,0,59,63,61
76,1,1,0,379,2,58,5,0,53,63,58
77,1,1,0,381,1,56,4,0,52,63,56
78,1,1,0,382,1,55,3,0,52,63,55
79,1,1,0,383,1,54,1,0,53,63,54
80,1,1,0,384,2,53,2,0,51,63,53
81,1,1,0,386,0,51,2,0,49,63,51
82,1,1,0,386,3,51,2,0,49,63,51
83,1,1,0,389,0,48,1,0,47,63,48
84,1,1,0,389,0,48,1,0,47,63,48
85,1,1,0,389,0,48,1,0,47,63,48
86,1,1,0,389,1,48,2,0,46,63,48
87,1,1,0,390,0,47,3,0,44,63,47
88,1,1,0,390,1,47,1,0,46,63,47
89,1,1,0,391,0,46,4,0,42,63,46
90,1,1,0,391,4,46,4,0,42,63,46
91,1,1,0,395,0,42,1,0,41,63,42
92,1,1,0,395,0,42,1,0,41,63,42
93,1,1,0,395,0,42,1,0,41,63,42
94,1,1,0,395,0,42,1,0,41,63,42
95,1,1,0,395,0,42,5,0,37,63,42
96,1,1,0,395,0,42,2,0,40,63,42
97,1,1,0,395,0,42,2,0,40,63,42
98,1,1,0,395,0,42,1,0,41,63,42
99,1,1,0,395,1,42,3,0,39,63,42
100,1,1,0,396,0,41,3,0,38,63,41
101,1,1,0,396,0,41,2,0,39,63,41
102,1,1,0,396,2,41,2,0,39,63,41
103,1,1,0,398,1,39,2,0,37,63,39
104,1,1,0,399,1,38,2,0,36,63,38
105,1,1,0,400,1,37,1,0,36,63,37
106,1,1,0,401,0,36,2,0,34,63,36
107,1,1,0,401,0,36,2,0,34,63,36
108,1,1,0,401,0,36,0,0,36,63,36
109,1,1,0,401,1,36,0,0,36,63,36
110,1,1,0,402,1,35,3,0,32,63,35
111,1,1,0,403,1,34,3,0,31,63,34
112,1,1,0,404,1,33,0,0,33,63,33
113,1,1,0,405,1,32,6,0,26,63,32
114,1,1,0,406,0,31,1,0,30,63,31
115,1,1,0,406,0,31,0,0,31,63,31
116,1,1,0,406,0,31,3,0,28,63,31
117,1,1,0,406,0,31,1,0,30,63,31
118,1,1,0,406,0,31,2,0,29,63,31
119,1,1,0,406,0,31,0,0,31,63,31
120,1,1,0,406,1,31,2,0,29,63,31
121,1,1,0,407,0,30,2,0,28,63,30
122,1,1,0,407,1,30,2,0,28,63,30
123,1,1,0,408,1,29,2,0,27,63,29
124,1,1,0,409,1,28,0,0,28,63,28
125,1,1,0,410,0,27,1,0,26,63,27
