# Simulation report. 
# Date: 1400/03/05 01:30:20
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,43,200,50,0,150,0,200
1,0,2,0,43,31,151,60,0,91,6,151
2,0,2,0,74,30,117,46,0,73,7,119
3,0,2,0,104,11,86,32,0,54,10,86
4,0,2,0,115,7,71,18,0,54,13,72
5,0,2,0,122,4,62,16,0,46,16,62
6,0,2,0,126,6,56,21,0,35,18,56
7,0,2,0,132,2,49,15,0,34,19,49
8,0,2,0,134,1,46,10,0,36,20,46
9,0,2,0,135,0,43,15,0,28,22,43
10,0,2,0,135,1,42,13,0,29,23,42
11,0,2,0,136,1,40,9,0,31,24,40
12,0,2,0,137,2,38,10,0,28,25,38
13,0,2,0,139,0,34,8,0,26,27,34
14,0,2,0,139,1,34,10,0,24,27,34
15,0,2,0,140,1,33,9,0,24,27,33
16,0,2,0,141,0,31,3,0,28,28,31
17,0,2,0,141,2,30,11,0,19,29,30
18,0,2,0,143,1,26,6,0,20,31,26
19,0,2,0,144,1,25,9,0,16,31,25
20,0,2,0,145,0,24,10,0,14,31,24
21,0,2,0,145,1,24,6,0,18,31,24
22,0,2,0,146,0,21,6,0,15,33,21
23,0,2,0,146,2,21,5,0,16,33,21
24,0,2,0,148,1,18,3,0,15,34,18
25,0,2,0,149,0,17,5,0,12,34,17
26,0,2,0,149,0,16,3,0,13,35,16
27,0,2,0,149,0,15,7,0,8,36,15
28,0,2,0,149,2,15,1,0,14,36,15
29,0,2,0,151,1,13,4,0,9,36,13
30,0,2,0,152,1,11,4,0,7,37,11
31,0,2,0,153,0,10,4,0,6,37,10
32,0,2,0,153,1,10,1,0,9,37,10
33,0,2,0,154,0,8,2,0,6,38,8
34,0,2,0,154,0,8,2,0,6,38,8
35,0,2,0,154,0,7,0,0,7,39,7
36,0,2,0,154,0,7,1,0,6,39,7
37,0,2,0,154,0,6,2,0,4,40,6
38,0,2,0,154,0,6,1,0,5,40,6
39,0,2,0,154,0,5,1,0,4,41,5
40,0,2,0,154,0,5,1,0,4,41,5
41,0,2,0,154,0,5,0,0,5,41,5
42,0,2,0,154,0,5,1,0,4,41,5
43,0,2,0,154,1,5,2,0,3,41,5
44,0,2,0,155,0,4,0,0,4,41,4
45,0,2,0,155,1,4,1,0,3,41,4
46,0,2,0,156,0,2,0,0,2,42,2
47,0,2,0,156,0,2,0,0,2,42,2
48,0,2,0,156,0,2,2,0,0,42,2
49,0,2,0,156,0,2,0,0,2,42,2
50,0,2,0,156,0,1,0,0,1,43,1
51,0,2,0,156,0,1,0,0,1,43,1
52,0,2,0,156,0,1,0,0,1,43,1
53,0,2,0,156,0,1,0,0,1,43,1
54,0,2,0,156,0,0,0,0,0,44,0
55,0,2,0,156,0,0,0,0,0,44,0
56,0,2,0,156,0,0,0,0,0,44,0
57,0,2,0,156,0,0,0,0,0,44,0
58,0,2,0,156,0,0,0,0,0,44,0
59,0,2,0,156,0,0,0,0,0,44,0
60,0,2,0,156,0,0,0,0,0,44,0
61,0,2,0,156,0,0,0,0,0,44,0
62,0,2,0,156,0,0,0,0,0,44,0
63,0,2,0,156,0,0,0,0,0,44,0
64,0,2,0,156,0,0,0,0,0,44,0
65,0,2,0,156,0,0,0,0,0,44,0
66,0,2,0,156,0,0,0,0,0,44,0
