# Simulation report. 
# Date: 1400/03/05 00:49:05
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,43,200,50,0,150,0,200
1,0,2,0,43,31,151,58,0,93,6,151
2,0,2,0,74,30,114,51,0,65,10,116
3,0,2,0,104,12,80,32,0,49,15,81
4,0,2,0,116,6,60,16,0,46,22,62
5,0,2,0,122,3,53,11,0,43,24,54
6,0,2,0,125,4,50,14,0,36,25,50
7,0,2,0,129,1,41,7,0,35,29,42
8,0,2,0,130,5,40,10,0,30,30,40
9,0,2,0,135,1,32,4,0,28,33,32
10,0,2,0,136,3,28,7,0,21,36,28
11,0,2,0,139,2,25,4,0,21,36,25
12,0,2,0,141,0,23,4,0,19,36,23
13,0,2,0,141,1,22,6,0,16,37,22
14,0,2,0,142,0,21,4,0,17,37,21
15,0,2,0,142,1,20,2,0,18,38,20
16,0,2,0,143,2,18,3,0,15,39,18
17,0,2,0,145,2,16,3,0,13,39,16
18,0,2,0,147,0,13,0,0,13,40,13
19,0,2,0,147,0,12,1,0,11,41,12
20,0,2,0,147,1,11,0,0,11,42,11
21,0,2,0,148,1,9,0,0,9,43,9
22,0,2,0,149,1,8,1,0,7,43,8
23,0,2,0,150,0,7,1,0,6,43,7
24,0,2,0,150,0,7,2,0,5,43,7
25,0,2,0,150,0,7,0,0,7,43,7
26,0,2,0,150,1,7,0,0,7,43,7
27,0,2,0,151,0,6,0,0,6,43,6
28,0,2,0,151,0,6,0,0,6,43,6
29,0,2,0,151,0,6,2,0,4,43,6
30,0,2,0,151,0,6,0,0,6,43,6
31,0,2,0,151,0,6,1,0,5,43,6
32,0,2,0,151,0,6,0,0,6,43,6
33,0,2,0,151,0,6,0,0,6,43,6
34,0,2,0,151,0,6,0,0,6,43,6
35,0,2,0,151,0,5,0,0,5,44,5
36,0,2,0,151,0,4,1,0,3,45,4
37,0,2,0,151,0,4,0,0,4,45,4
38,0,2,0,151,0,4,0,0,4,45,4
39,0,2,0,151,0,3,1,0,2,46,3
40,0,2,0,151,0,3,0,0,3,46,3
41,0,2,0,151,1,3,0,0,3,46,3
42,0,2,0,152,0,2,0,0,2,46,2
43,0,2,0,152,0,2,0,0,2,46,2
44,0,2,0,152,0,2,0,0,2,46,2
45,0,2,0,152,1,2,0,0,2,46,2
46,0,2,0,153,0,1,0,0,1,46,1
47,0,2,0,153,0,1,0,0,1,46,1
48,0,2,0,153,0,1,0,0,1,46,1
49,0,2,0,153,0,1,0,0,1,46,1
50,0,2,0,153,0,1,0,0,1,46,1
51,0,2,0,153,0,1,0,0,1,46,1
52,0,2,0,153,0,1,0,0,1,46,1
53,0,2,0,153,0,1,0,0,1,46,1
54,0,2,0,153,0,1,0,0,1,46,1
55,0,2,0,153,0,1,0,0,1,46,1
56,0,2,0,153,0,1,0,0,1,46,1
57,0,2,0,153,0,1,0,0,1,46,1
58,0,2,0,153,0,0,0,0,0,47,0
59,0,2,0,153,0,0,0,0,0,47,0
60,0,2,0,153,0,0,0,0,0,47,0
61,0,2,0,153,0,0,0,0,0,47,0
62,0,2,0,153,0,0,0,0,0,47,0
63,0,2,0,153,0,0,0,0,0,47,0
64,0,2,0,153,0,0,0,0,0,47,0
65,0,2,0,153,0,0,0,0,0,47,0
66,0,2,0,153,0,0,0,0,0,47,0
67,0,2,0,153,0,0,0,0,0,47,0
68,0,2,0,153,0,0,0,0,0,47,0
69,0,2,0,153,0,0,0,0,0,47,0
70,0,2,0,153,0,0,0,0,0,47,0
71,0,2,0,153,0,0,0,0,0,47,0
72,0,2,0,153,0,0,0,0,0,47,0
73,0,2,0,153,0,0,0,0,0,47,0
74,0,2,0,153,0,0,0,0,0,47,0
75,0,2,0,153,0,0,0,0,0,47,0
76,0,2,0,153,0,0,0,0,0,47,0
77,0,2,0,153,0,0,0,0,0,47,0
78,0,2,0,153,0,0,0,0,0,47,0
79,0,2,0,153,0,0,0,0,0,47,0
80,0,2,0,153,0,0,0,0,0,47,0
81,0,2,0,153,0,0,0,0,0,47,0
82,0,2,0,153,0,0,0,0,0,47,0
83,0,2,0,153,0,0,0,0,0,47,0
84,0,2,0,153,0,0,0,0,0,47,0
85,0,2,0,153,0,0,0,0,0,47,0
86,0,2,0,153,0,0,0,0,0,47,0
87,0,2,0,153,0,0,0,0,0,47,0
88,0,2,0,153,0,0,0,0,0,47,0
89,0,2,0,153,0,0,0,0,0,47,0
90,0,2,0,153,0,0,0,0,0,47,0
91,0,2,0,153,0,0,0,0,0,47,0
92,0,2,0,153,0,0,0,0,0,47,0
93,0,2,0,153,0,0,0,0,0,47,0
94,0,2,0,153,0,0,0,0,0,47,0
95,0,2,0,153,0,0,0,0,0,47,0
96,0,2,0,153,0,0,0,0,0,47,0
97,0,2,0,153,0,0,0,0,0,47,0
98,0,2,0,153,0,0,0,0,0,47,0
99,0,2,0,153,0,0,0,0,0,47,0
100,0,2,0,153,0,0,0,0,0,47,0
101,0,2,0,153,0,0,0,0,0,47,0
102,0,2,0,153,0,0,0,0,0,47,0
103,0,2,0,153,0,0,0,0,0,47,0
104,0,2,0,153,0,0,0,0,0,47,0
105,0,2,0,153,0,0,0,0,0,47,0
106,0,2,0,153,0,0,0,0,0,47,0
107,0,2,0,153,0,0,0,0,0,47,0
108,0,2,0,153,0,0,0,0,0,47,0
109,0,2,0,153,0,0,0,0,0,47,0
110,0,2,0,153,0,0,0,0,0,47,0
111,0,2,0,153,0,0,0,0,0,47,0
112,0,2,0,153,0,0,0,0,0,47,0
113,0,2,0,153,0,0,0,0,0,47,0
114,0,2,0,153,0,0,0,0,0,47,0
115,0,2,0,153,0,0,0,0,0,47,0
116,0,2,0,153,0,0,0,0,0,47,0
117,0,2,0,153,0,0,0,0,0,47,0
118,0,2,0,153,0,0,0,0,0,47,0
119,0,2,0,153,0,0,0,0,0,47,0
120,0,2,0,153,0,0,0,0,0,47,0
121,0,2,0,153,0,0,0,0,0,47,0
122,0,2,0,153,0,0,0,0,0,47,0
123,0,2,0,153,0,0,0,0,0,47,0
124,0,2,0,153,0,0,0,0,0,47,0
125,0,2,0,153,0,0,0,0,0,47,0
126,0,2,0,153,0,0,0,0,0,47,0
127,0,2,0,153,0,0,0,0,0,47,0
128,0,2,0,153,0,0,0,0,0,47,0
129,0,2,0,153,0,0,0,0,0,47,0
130,0,2,0,153,0,0,0,0,0,47,0
131,0,2,0,153,0,0,0,0,0,47,0
132,0,2,0,153,0,0,0,0,0,47,0
133,0,2,0,153,0,0,0,0,0,47,0
134,0,2,0,153,0,0,0,0,0,47,0
135,0,2,0,153,0,0,0,0,0,47,0
136,0,2,0,153,0,0,0,0,0,47,0
137,0,2,0,153,0,0,0,0,0,47,0
138,0,2,0,153,0,0,0,0,0,47,0
139,0,2,0,153,0,0,0,0,0,47,0
140,0,2,0,153,0,0,0,0,0,47,0
141,0,2,0,153,0,0,0,0,0,47,0
142,0,2,0,153,0,0,0,0,0,47,0
143,0,2,0,153,0,0,0,0,0,47,0
144,0,2,0,153,0,0,0,0,0,47,0
145,0,2,0,153,0,0,0,0,0,47,0
146,0,2,0,153,0,0,0,0,0,47,0
147,0,2,0,153,0,0,0,0,0,47,0
148,0,2,0,153,0,0,0,0,0,47,0
149,0,2,0,153,0,0,0,0,0,47,0
150,0,2,0,153,0,0,0,0,0,47,0
151,0,2,0,153,0,0,0,0,0,47,0
152,0,2,0,153,0,0,0,0,0,47,0
153,0,2,0,153,0,0,0,0,0,47,0
154,0,2,0,153,0,0,0,0,0,47,0
155,0,2,0,153,0,0,0,0,0,47,0
156,0,2,0,153,0,0,0,0,0,47,0
157,0,2,0,153,0,0,0,0,0,47,0
158,0,2,0,153,0,0,0,0,0,47,0
159,0,2,0,153,0,0,0,0,0,47,0
160,0,2,0,153,0,0,0,0,0,47,0
161,0,2,0,153,0,0,0,0,0,47,0
162,0,2,0,153,0,0,0,0,0,47,0
163,0,2,0,153,0,0,0,0,0,47,0
164,0,2,0,153,0,0,0,0,0,47,0
165,0,2,0,153,0,0,0,0,0,47,0
166,0,2,0,153,0,0,0,0,0,47,0
167,0,2,0,153,0,0,0,0,0,47,0
168,0,2,0,153,0,0,0,0,0,47,0
169,0,2,0,153,0,0,0,0,0,47,0
170,0,2,0,153,0,0,0,0,0,47,0
171,0,2,0,153,0,0,0,0,0,47,0
172,0,2,0,153,0,0,0,0,0,47,0
173,0,2,0,153,0,0,0,0,0,47,0
174,0,2,0,153,0,0,0,0,0,47,0
175,0,2,0,153,0,0,0,0,0,47,0
176,0,2,0,153,0,0,0,0,0,47,0
177,0,2,0,153,0,0,0,0,0,47,0
178,0,2,0,153,0,0,0,0,0,47,0
179,0,2,0,153,0,0,0,0,0,47,0
180,0,2,0,153,0,0,0,0,0,47,0
181,0,2,0,153,0,0,0,0,0,47,0
182,0,2,0,153,0,0,0,0,0,47,0
183,0,2,0,153,0,0,0,0,0,47,0
184,0,2,0,153,0,0,0,0,0,47,0
185,0,2,0,153,0,0,0,0,0,47,0
186,0,2,0,153,0,0,0,0,0,47,0
187,0,2,0,153,0,0,0,0,0,47,0
188,0,2,0,153,0,0,0,0,0,47,0
189,0,2,0,153,0,0,0,0,0,47,0
190,0,2,0,153,0,0,0,0,0,47,0
191,0,2,0,153,0,0,0,0,0,47,0
192,0,2,0,153,0,0,0,0,0,47,0
193,0,2,0,153,0,0,0,0,0,47,0
194,0,2,0,153,0,0,0,0,0,47,0
195,0,2,0,153,0,0,0,0,0,47,0
196,0,2,0,153,0,0,0,0,0,47,0
197,0,2,0,153,0,0,0,0,0,47,0
198,0,2,0,153,0,0,0,0,0,47,0
199,0,2,0,153,0,0,0,0,0,47,0
200,0,2,0,153,0,0,0,0,0,47,0
201,0,2,0,153,0,0,0,0,0,47,0
202,0,2,0,153,0,0,0,0,0,47,0
203,0,2,0,153,0,0,0,0,0,47,0
204,0,2,0,153,0,0,0,0,0,47,0
205,0,2,0,153,0,0,0,0,0,47,0
206,0,2,0,153,0,0,0,0,0,47,0
207,0,2,0,153,0,0,0,0,0,47,0
208,0,2,0,153,0,0,0,0,0,47,0
209,0,2,0,153,0,0,0,0,0,47,0
210,0,2,0,153,0,0,0,0,0,47,0
211,0,2,0,153,0,0,0,0,0,47,0
212,0,2,0,153,0,0,0,0,0,47,0
213,0,2,0,153,0,0,0,0,0,47,0
214,0,2,0,153,0,0,0,0,0,47,0
215,0,2,0,153,0,0,0,0,0,47,0
216,0,2,0,153,0,0,0,0,0,47,0
217,0,2,0,153,0,0,0,0,0,47,0
218,0,2,0,153,0,0,0,0,0,47,0
219,0,2,0,153,0,0,0,0,0,47,0
220,0,2,0,153,0,0,0,0,0,47,0
221,0,2,0,153,0,0,0,0,0,47,0
222,0,2,0,153,0,0,0,0,0,47,0
223,0,2,0,153,0,0,0,0,0,47,0
224,0,2,0,153,0,0,0,0,0,47,0
225,0,2,0,153,0,0,0,0,0,47,0
226,0,2,0,153,0,0,0,0,0,47,0
227,0,2,0,153,0,0,0,0,0,47,0
228,0,2,0,153,0,0,0,0,0,47,0
229,0,2,0,153,0,0,0,0,0,47,0
230,0,2,0,153,0,0,0,0,0,47,0
231,0,2,0,153,0,0,0,0,0,47,0
232,0,2,0,153,0,0,0,0,0,47,0
233,0,2,0,153,0,0,0,0,0,47,0
234,0,2,0,153,0,0,0,0,0,47,0
235,0,2,0,153,0,0,0,0,0,47,0
236,0,2,0,153,0,0,0,0,0,47,0
237,0,2,0,153,0,0,0,0,0,47,0
238,0,2,0,153,0,0,0,0,0,47,0
239,0,2,0,153,0,0,0,0,0,47,0
240,0,2,0,153,0,0,0,0,0,47,0
241,0,2,0,153,0,0,0,0,0,47,0
242,0,2,0,153,0,0,0,0,0,47,0
243,0,2,0,153,0,0,0,0,0,47,0
244,0,2,0,153,0,0,0,0,0,47,0
245,0,2,0,153,0,0,0,0,0,47,0
246,0,2,0,153,0,0,0,0,0,47,0
247,0,2,0,153,0,0,0,0,0,47,0
248,0,2,0,153,0,0,0,0,0,47,0
249,0,2,0,153,0,0,0,0,0,47,0
250,0,2,0,153,0,0,0,0,0,47,0
251,0,2,0,153,0,0,0,0,0,47,0
252,0,2,0,153,0,0,0,0,0,47,0
253,0,2,0,153,0,0,0,0,0,47,0
254,0,2,0,153,0,0,0,0,0,47,0
255,0,2,0,153,0,0,0,0,0,47,0
256,0,2,0,153,0,0,0,0,0,47,0
257,0,2,0,153,0,0,0,0,0,47,0
258,0,2,0,153,0,0,0,0,0,47,0
259,0,2,0,153,0,0,0,0,0,47,0
260,0,2,0,153,0,0,0,0,0,47,0
261,0,2,0,153,0,0,0,0,0,47,0
262,0,2,0,153,0,0,0,0,0,47,0
263,0,2,0,153,0,0,0,0,0,47,0
264,0,2,0,153,0,0,0,0,0,47,0
265,0,2,0,153,0,0,0,0,0,47,0
266,0,2,0,153,0,0,0,0,0,47,0
267,0,2,0,153,0,0,0,0,0,47,0
268,0,2,0,153,0,0,0,0,0,47,0
269,0,2,0,153,0,0,0,0,0,47,0
270,0,2,0,153,0,0,0,0,0,47,0
271,0,2,0,153,0,0,0,0,0,47,0
272,0,2,0,153,0,0,0,0,0,47,0
273,0,2,0,153,0,0,0,0,0,47,0
274,0,2,0,153,0,0,0,0,0,47,0
275,0,2,0,153,0,0,0,0,0,47,0
276,0,2,0,153,0,0,0,0,0,47,0
277,0,2,0,153,0,0,0,0,0,47,0
278,0,2,0,153,0,0,0,0,0,47,0
279,0,2,0,153,0,0,0,0,0,47,0
280,0,2,0,153,0,0,0,0,0,47,0
281,0,2,0,153,0,0,0,0,0,47,0
282,0,2,0,153,0,0,0,0,0,47,0
283,0,2,0,153,0,0,0,0,0,47,0
284,0,2,0,153,0,0,0,0,0,47,0
285,0,2,0,153,0,0,0,0,0,47,0
286,0,2,0,153,0,0,0,0,0,47,0
287,0,2,0,153,0,0,0,0,0,47,0
288,0,2,0,153,0,0,0,0,0,47,0
289,0,2,0,153,0,0,0,0,0,47,0
290,0,2,0,153,0,0,0,0,0,47,0
291,0,2,0,153,0,0,0,0,0,47,0
292,0,2,0,153,0,0,0,0,0,47,0
293,0,2,0,153,0,0,0,0,0,47,0
294,0,2,0,153,0,0,0,0,0,47,0
295,0,2,0,153,0,0,0,0,0,47,0
296,0,2,0,153,0,0,0,0,0,47,0
297,0,2,0,153,0,0,0,0,0,47,0
298,0,2,0,153,0,0,0,0,0,47,0
299,0,2,0,153,0,0,0,0,0,47,0
300,0,2,0,153,0,0,0,0,0,47,0
301,0,2,0,153,0,0,0,0,0,47,0
302,0,2,0,153,0,0,0,0,0,47,0
303,0,2,0,153,0,0,0,0,0,47,0
304,0,2,0,153,0,0,0,0,0,47,0
305,0,2,0,153,0,0,0,0,0,47,0
306,0,2,0,153,0,0,0,0,0,47,0
307,0,2,0,153,0,0,0,0,0,47,0
308,0,2,0,153,0,0,0,0,0,47,0
309,0,2,0,153,0,0,0,0,0,47,0
310,0,2,0,153,0,0,0,0,0,47,0
311,0,2,0,153,0,0,0,0,0,47,0
312,0,2,0,153,0,0,0,0,0,47,0
313,0,2,0,153,0,0,0,0,0,47,0
314,0,2,0,153,0,0,0,0,0,47,0
315,0,2,0,153,0,0,0,0,0,47,0
316,0,2,0,153,0,0,0,0,0,47,0
317,0,2,0,153,0,0,0,0,0,47,0
318,0,2,0,153,0,0,0,0,0,47,0
319,0,2,0,153,0,0,0,0,0,47,0
320,0,2,0,153,0,0,0,0,0,47,0
321,0,2,0,153,0,0,0,0,0,47,0
322,0,2,0,153,0,0,0,0,0,47,0
323,0,2,0,153,0,0,0,0,0,47,0
324,0,2,0,153,0,0,0,0,0,47,0
325,0,2,0,153,0,0,0,0,0,47,0
326,0,2,0,153,0,0,0,0,0,47,0
327,0,2,0,153,0,0,0,0,0,47,0
328,0,2,0,153,0,0,0,0,0,47,0
329,0,2,0,153,0,0,0,0,0,47,0
330,0,2,0,153,0,0,0,0,0,47,0
331,0,2,0,153,0,0,0,0,0,47,0
332,0,2,0,153,0,0,0,0,0,47,0
333,0,2,0,153,0,0,0,0,0,47,0
334,0,2,0,153,0,0,0,0,0,47,0
335,0,2,0,153,0,0,0,0,0,47,0
336,0,2,0,153,0,0,0,0,0,47,0
337,0,2,0,153,0,0,0,0,0,47,0
338,0,2,0,153,0,0,0,0,0,47,0
339,0,2,0,153,0,0,0,0,0,47,0
340,0,2,0,153,0,0,0,0,0,47,0
341,0,2,0,153,0,0,0,0,0,47,0
342,0,2,0,153,0,0,0,0,0,47,0
343,0,2,0,153,0,0,0,0,0,47,0
344,0,2,0,153,0,0,0,0,0,47,0
345,0,2,0,153,0,0,0,0,0,47,0
346,0,2,0,153,0,0,0,0,0,47,0
347,0,2,0,153,0,0,0,0,0,47,0
348,0,2,0,153,0,0,0,0,0,47,0
349,0,2,0,153,0,0,0,0,0,47,0
350,0,2,0,153,0,0,0,0,0,47,0
351,0,2,0,153,0,0,0,0,0,47,0
352,0,2,0,153,0,0,0,0,0,47,0
353,0,2,0,153,0,0,0,0,0,47,0
354,0,2,0,153,0,0,0,0,0,47,0
355,0,2,0,153,0,0,0,0,0,47,0
356,0,2,0,153,0,0,0,0,0,47,0
357,0,2,0,153,0,0,0,0,0,47,0
358,0,2,0,153,0,0,0,0,0,47,0
359,0,2,0,153,0,0,0,0,0,47,0
360,0,2,0,153,0,0,0,0,0,47,0
361,0,2,0,153,0,0,0,0,0,47,0
362,0,2,0,153,0,0,0,0,0,47,0
363,0,2,0,153,0,0,0,0,0,47,0
364,0,2,0,153,0,0,0,0,0,47,0
365,0,2,0,153,0,0,0,0,0,47,0
366,0,2,0,153,0,0,0,0,0,47,0
367,0,2,0,153,0,0,0,0,0,47,0
368,0,2,0,153,0,0,0,0,0,47,0
369,0,2,0,153,0,0,0,0,0,47,0
370,0,2,0,153,0,0,0,0,0,47,0
371,0,2,0,153,0,0,0,0,0,47,0
372,0,2,0,153,0,0,0,0,0,47,0
