# Simulation report. 
# Date: 1400/03/04 23:35:55
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,47,200,50,0,150,0,200
1,0,2,0,47,25,146,58,0,88,7,146
2,0,2,0,72,28,118,56,0,63,9,119
3,0,2,0,100,18,89,37,0,52,11,89
4,0,2,0,118,9,68,18,0,50,14,68
5,0,2,0,127,3,58,13,0,45,15,58
6,0,2,0,130,4,53,18,0,35,17,53
7,0,2,0,134,2,47,14,0,33,19,47
8,0,2,0,136,1,45,10,0,35,19,45
9,0,2,0,137,3,42,11,0,31,21,42
10,0,2,0,140,0,37,7,0,30,23,37
11,0,2,0,140,1,36,8,0,28,24,36
12,0,2,0,141,3,34,9,0,25,25,34
13,0,2,0,144,1,29,6,0,23,27,29
14,0,2,0,145,0,27,7,0,20,28,27
15,0,2,0,145,1,26,5,0,21,29,26
16,0,2,0,146,1,23,4,0,19,31,23
17,0,2,0,147,0,21,4,0,17,32,21
18,0,2,0,147,1,21,5,0,16,32,21
19,0,2,0,148,1,20,6,0,14,32,20
20,0,2,0,149,0,16,5,0,11,35,16
21,0,2,0,149,0,16,2,0,14,35,16
22,0,2,0,149,0,14,3,0,11,37,14
23,0,2,0,149,0,13,1,0,12,38,13
24,0,2,0,149,1,13,3,0,10,38,13
25,0,2,0,150,1,12,2,0,10,38,12
26,0,2,0,151,0,11,2,0,9,38,11
27,0,2,0,151,0,11,3,0,8,38,11
28,0,2,0,151,1,11,3,0,8,38,11
29,0,2,0,152,0,10,1,0,9,38,10
30,0,2,0,152,1,10,0,0,10,38,10
31,0,2,0,153,0,8,0,0,8,39,8
32,0,2,0,153,0,8,0,0,8,39,8
33,0,2,0,153,0,8,1,0,7,39,8
34,0,2,0,153,1,8,3,0,5,39,8
35,0,2,0,154,0,6,2,0,4,40,6
36,0,2,0,154,0,6,0,0,6,40,6
37,0,2,0,154,0,5,2,0,3,41,5
38,0,2,0,154,0,5,1,0,4,41,5
39,0,2,0,154,0,5,1,0,4,41,5
40,0,2,0,154,0,5,0,0,5,41,5
41,0,2,0,154,0,5,1,0,4,41,5
42,0,2,0,154,0,5,0,0,5,41,5
43,0,2,0,154,0,5,2,0,3,41,5
44,0,2,0,154,0,5,1,0,4,41,5
45,0,2,0,154,0,5,1,0,4,41,5
46,0,2,0,154,0,4,0,0,4,42,4
47,0,2,0,154,0,4,2,0,2,42,4
48,0,2,0,154,0,3,0,0,3,43,3
49,0,2,0,154,0,3,1,0,2,43,3
50,0,2,0,154,1,3,1,0,2,43,3
51,0,2,0,155,0,2,1,0,1,43,2
52,0,2,0,155,0,2,1,0,1,43,2
53,0,2,0,155,0,2,1,0,1,43,2
54,0,2,0,155,0,2,0,0,2,43,2
55,0,2,0,155,0,2,1,0,1,43,2
56,0,2,0,155,0,2,2,0,0,43,2
57,0,2,0,155,1,2,0,0,2,43,2
58,0,2,0,156,0,0,0,0,0,44,0
59,0,2,0,156,0,0,0,0,0,44,0
60,0,2,0,156,0,0,0,0,0,44,0
61,0,2,0,156,0,0,0,0,0,44,0
62,0,2,0,156,0,0,0,0,0,44,0
63,0,2,0,156,0,0,0,0,0,44,0
64,0,2,0,156,0,0,0,0,0,44,0
65,0,2,0,156,0,0,0,0,0,44,0
66,0,2,0,156,0,0,0,0,0,44,0
67,0,2,0,156,0,0,0,0,0,44,0
68,0,2,0,156,0,0,0,0,0,44,0
69,0,2,0,156,0,0,0,0,0,44,0
70,0,2,0,156,0,0,0,0,0,44,0
71,0,2,0,156,0,0,0,0,0,44,0
72,0,2,0,156,0,0,0,0,0,44,0
73,0,2,0,156,0,0,0,0,0,44,0
74,0,2,0,156,0,0,0,0,0,44,0
75,0,2,0,156,0,0,0,0,0,44,0
76,0,2,0,156,0,0,0,0,0,44,0
77,0,2,0,156,0,0,0,0,0,44,0
78,0,2,0,156,0,0,0,0,0,44,0
79,0,2,0,156,0,0,0,0,0,44,0
80,0,2,0,156,0,0,0,0,0,44,0
81,0,2,0,156,0,0,0,0,0,44,0
82,0,2,0,156,0,0,0,0,0,44,0
83,0,2,0,156,0,0,0,0,0,44,0
84,0,2,0,156,0,0,0,0,0,44,0
85,0,2,0,156,0,0,0,0,0,44,0
86,0,2,0,156,0,0,0,0,0,44,0
87,0,2,0,156,0,0,0,0,0,44,0
88,0,2,0,156,0,0,0,0,0,44,0
89,0,2,0,156,0,0,0,0,0,44,0
90,0,2,0,156,0,0,0,0,0,44,0
91,0,2,0,156,0,0,0,0,0,44,0
92,0,2,0,156,0,0,0,0,0,44,0
93,0,2,0,156,0,0,0,0,0,44,0
94,0,2,0,156,0,0,0,0,0,44,0
95,0,2,0,156,0,0,0,0,0,44,0
96,0,2,0,156,0,0,0,0,0,44,0
97,0,2,0,156,0,0,0,0,0,44,0
