# Simulation report. 
# Date: 1400/03/05 01:33:54
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,36,148,58,0,90,7,148
2,0,2,0,81,21,108,40,0,69,10,109
3,0,2,0,102,13,84,29,0,56,13,85
4,0,2,0,115,8,70,16,0,54,15,70
5,0,2,0,123,1,59,18,0,42,17,60
6,0,2,0,124,5,56,13,0,43,20,56
7,0,2,0,129,4,49,8,0,41,22,49
8,0,2,0,133,0,43,11,0,33,23,44
9,0,2,0,133,2,41,9,0,32,26,41
10,0,2,0,135,1,35,3,0,32,30,35
11,0,2,0,136,0,32,5,0,27,32,32
12,0,2,0,136,0,32,11,0,21,32,32
13,0,2,0,136,1,30,6,0,24,34,30
14,0,2,0,137,0,28,7,0,21,35,28
15,0,2,0,137,0,27,6,0,21,36,27
16,0,2,0,137,1,27,6,0,21,36,27
17,0,2,0,138,3,24,2,0,22,38,24
18,0,2,0,141,1,19,4,0,15,40,19
19,0,2,0,142,2,18,3,0,15,40,18
20,0,2,0,144,4,16,2,0,14,40,16
21,0,2,0,148,0,11,2,0,9,41,11
22,0,2,0,148,0,10,0,0,10,42,10
23,0,2,0,148,0,9,6,0,3,43,9
24,0,2,0,148,0,9,2,0,7,43,9
25,0,2,0,148,0,9,2,0,7,43,9
26,0,2,0,148,1,9,2,0,7,43,9
27,0,2,0,149,1,8,1,0,7,43,8
28,0,2,0,150,0,7,1,0,6,43,7
29,0,2,0,150,0,7,1,0,6,43,7
30,0,2,0,150,0,7,3,0,4,43,7
31,0,2,0,150,0,7,1,0,6,43,7
32,0,2,0,150,0,7,5,0,2,43,7
33,0,2,0,150,2,7,1,0,6,43,7
34,0,2,0,152,1,5,0,0,5,43,5
35,0,2,0,153,0,4,1,0,3,43,4
36,0,2,0,153,0,4,0,0,4,43,4
37,0,2,0,153,0,4,1,0,3,43,4
38,0,2,0,153,0,4,0,0,4,43,4
39,0,2,0,153,0,4,3,0,1,43,4
40,0,2,0,153,0,4,0,0,4,43,4
41,0,2,0,153,0,4,0,0,4,43,4
42,0,2,0,153,0,4,0,0,4,43,4
43,0,2,0,153,0,4,2,0,2,43,4
44,0,2,0,153,0,4,1,0,3,43,4
45,0,2,0,153,0,4,2,0,2,43,4
46,0,2,0,153,0,4,0,0,4,43,4
47,0,2,0,153,0,4,1,0,3,43,4
48,0,2,0,153,0,4,1,0,3,43,4
49,0,2,0,153,0,4,0,0,4,43,4
50,0,2,0,153,0,4,1,0,3,43,4
51,0,2,0,153,1,4,0,0,4,43,4
52,0,2,0,154,0,3,2,0,1,43,3
53,0,2,0,154,1,3,0,0,3,43,3
54,0,2,0,155,0,2,0,0,2,43,2
55,0,2,0,155,0,2,0,0,2,43,2
56,0,2,0,155,0,2,0,0,2,43,2
57,0,2,0,155,0,2,0,0,2,43,2
58,0,2,0,155,0,2,0,0,2,43,2
59,0,2,0,155,0,2,0,0,2,43,2
60,0,2,0,155,0,2,1,0,1,43,2
61,0,2,0,155,0,2,0,0,2,43,2
62,0,2,0,155,0,2,0,0,2,43,2
63,0,2,0,155,0,2,0,0,2,43,2
64,0,2,0,155,0,2,1,0,1,43,2
65,0,2,0,155,0,2,0,0,2,43,2
66,0,2,0,155,1,2,0,0,2,43,2
67,0,2,0,156,0,1,0,0,1,43,1
68,0,2,0,156,0,1,0,0,1,43,1
69,0,2,0,156,0,1,0,0,1,43,1
70,0,2,0,156,0,1,0,0,1,43,1
71,0,2,0,156,0,1,0,0,1,43,1
72,0,2,0,156,0,1,0,0,1,43,1
73,0,2,0,156,0,1,0,0,1,43,1
74,0,2,0,156,0,1,0,0,1,43,1
75,0,2,0,156,0,1,0,0,1,43,1
76,0,2,0,156,0,1,1,0,0,43,1
77,0,2,0,156,0,1,0,0,1,43,1
