# Simulation report. 
# Date: 1400/03/05 01:31:09
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,38,148,60,0,88,7,148
2,0,2,0,83,17,103,39,0,67,11,106
3,0,2,0,100,14,87,21,0,66,13,87
4,0,2,0,114,3,72,17,0,55,14,72
5,0,2,0,117,4,64,17,0,47,19,64
6,0,2,0,121,4,56,19,0,38,22,57
7,0,2,0,125,5,50,15,0,35,25,50
8,0,2,0,130,5,43,8,0,35,27,43
9,0,2,0,135,1,35,8,0,28,29,36
10,0,2,0,136,4,34,7,0,27,30,34
11,0,2,0,140,0,28,6,0,22,32,28
12,0,2,0,140,2,26,10,0,16,34,26
13,0,2,0,142,1,23,3,0,20,35,23
14,0,2,0,143,1,21,5,0,16,36,21
15,0,2,0,144,1,20,3,0,17,36,20
16,0,2,0,145,1,19,7,0,12,36,19
17,0,2,0,146,1,18,2,0,16,36,18
18,0,2,0,147,0,16,2,0,14,37,16
19,0,2,0,147,1,15,3,0,12,38,15
20,0,2,0,148,0,14,1,0,13,38,14
21,0,2,0,148,0,13,4,0,9,39,13
22,0,2,0,148,0,12,0,0,12,40,12
23,0,2,0,148,0,11,1,0,10,41,11
24,0,2,0,148,0,11,1,0,10,41,11
25,0,2,0,148,0,11,3,0,8,41,11
26,0,2,0,148,0,11,4,0,7,41,11
27,0,2,0,148,1,10,0,0,10,42,10
28,0,2,0,149,0,8,0,0,8,43,8
29,0,2,0,149,0,8,3,0,5,43,8
30,0,2,0,149,0,7,1,0,6,44,7
31,0,2,0,149,0,5,0,0,5,46,5
32,0,2,0,149,0,4,2,0,2,47,4
33,0,2,0,149,0,4,0,0,4,47,4
34,0,2,0,149,0,4,0,0,4,47,4
35,0,2,0,149,0,4,0,0,4,47,4
36,0,2,0,149,0,4,0,0,4,47,4
37,0,2,0,149,1,4,0,0,4,47,4
38,0,2,0,150,1,3,1,0,2,47,3
39,0,2,0,151,0,2,0,0,2,47,2
40,0,2,0,151,0,2,0,0,2,47,2
41,0,2,0,151,0,2,1,0,1,47,2
42,0,2,0,151,0,2,0,0,2,47,2
43,0,2,0,151,0,2,0,0,2,47,2
44,0,2,0,151,0,2,1,0,1,47,2
45,0,2,0,151,1,2,0,0,2,47,2
46,0,2,0,152,0,1,0,0,1,47,1
47,0,2,0,152,0,1,0,0,1,47,1
48,0,2,0,152,0,1,0,0,1,47,1
49,0,2,0,152,0,1,0,0,1,47,1
50,0,2,0,152,1,1,0,0,1,47,1
51,0,2,0,153,0,0,0,0,0,47,0
52,0,2,0,153,0,0,0,0,0,47,0
53,0,2,0,153,0,0,0,0,0,47,0
54,0,2,0,153,0,0,0,0,0,47,0
55,0,2,0,153,0,0,0,0,0,47,0
56,0,2,0,153,0,0,0,0,0,47,0
57,0,2,0,153,0,0,0,0,0,47,0
58,0,2,0,153,0,0,0,0,0,47,0
59,0,2,0,153,0,0,0,0,0,47,0
60,0,2,0,153,0,0,0,0,0,47,0
61,0,2,0,153,0,0,0,0,0,47,0
62,0,2,0,153,0,0,0,0,0,47,0
63,0,2,0,153,0,0,0,0,0,47,0
64,0,2,0,153,0,0,0,0,0,47,0
65,0,2,0,153,0,0,0,0,0,47,0
66,0,2,0,153,0,0,0,0,0,47,0
67,0,2,0,153,0,0,0,0,0,47,0
68,0,2,0,153,0,0,0,0,0,47,0
69,0,2,0,153,0,0,0,0,0,47,0
70,0,2,0,153,0,0,0,0,0,47,0
71,0,2,0,153,0,0,0,0,0,47,0
72,0,2,0,153,0,0,0,0,0,47,0
73,0,2,0,153,0,0,0,0,0,47,0
74,0,2,0,153,0,0,0,0,0,47,0
75,0,2,0,153,0,0,0,0,0,47,0
76,0,2,0,153,0,0,0,0,0,47,0
77,0,2,0,153,0,0,0,0,0,47,0
78,0,2,0,153,0,0,0,0,0,47,0
79,0,2,0,153,0,0,0,0,0,47,0
80,0,2,0,153,0,0,0,0,0,47,0
81,0,2,0,153,0,0,0,0,0,47,0
82,0,2,0,153,0,0,0,0,0,47,0
83,0,2,0,153,0,0,0,0,0,47,0
84,0,2,0,153,0,0,0,0,0,47,0
85,0,2,0,153,0,0,0,0,0,47,0
86,0,2,0,153,0,0,0,0,0,47,0
87,0,2,0,153,0,0,0,0,0,47,0
88,0,2,0,153,0,0,0,0,0,47,0
89,0,2,0,153,0,0,0,0,0,47,0
