# Simulation report. 
# Date: 1400/03/05 01:31:30
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,45,200,50,0,150,0,200
1,0,2,0,45,26,150,49,0,101,5,150
2,0,2,0,71,26,119,49,0,71,9,120
3,0,2,0,97,16,87,25,0,65,13,90
4,0,2,0,113,10,73,23,0,50,14,73
5,0,2,0,123,6,60,17,0,43,17,60
6,0,2,0,129,1,52,11,0,41,19,52
7,0,2,0,130,2,50,10,0,40,20,50
8,0,2,0,132,1,46,10,0,36,22,46
9,0,2,0,133,3,39,12,0,27,28,39
10,0,2,0,136,0,36,6,0,30,28,36
11,0,2,0,136,0,34,10,0,24,30,34
12,0,2,0,136,2,33,6,0,27,31,33
13,0,2,0,138,2,30,5,0,25,32,30
14,0,2,0,140,2,26,4,0,22,34,26
15,0,2,0,142,0,22,1,0,21,36,22
16,0,2,0,142,0,22,4,0,18,36,22
17,0,2,0,142,0,22,5,0,17,36,22
18,0,2,0,142,1,21,6,0,15,37,21
19,0,2,0,143,2,20,4,0,16,37,20
20,0,2,0,145,0,16,3,0,13,39,16
21,0,2,0,145,0,16,2,0,14,39,16
22,0,2,0,145,0,16,2,0,14,39,16
23,0,2,0,145,0,16,4,0,12,39,16
24,0,2,0,145,0,16,2,0,14,39,16
25,0,2,0,145,0,15,5,0,10,40,15
26,0,2,0,145,1,15,2,0,13,40,15
27,0,2,0,146,0,14,3,0,11,40,14
28,0,2,0,146,0,14,5,0,9,40,14
29,0,2,0,146,2,13,2,0,11,41,13
30,0,2,0,148,0,9,2,0,7,43,9
31,0,2,0,148,1,8,1,0,7,44,8
32,0,2,0,149,0,7,1,0,6,44,7
33,0,2,0,149,1,7,2,0,5,44,7
34,0,2,0,150,0,5,1,0,4,45,5
35,0,2,0,150,0,5,3,0,2,45,5
36,0,2,0,150,0,5,1,0,4,45,5
